filename,noise_seed,degraded_mse,degraded_psnr,degraded_ssim,enhanced_mse,enhanced_psnr,enhanced_ssim,delta_mse,delta_psnr,delta_ssim,above_28_17
134__M_Left_middle_finger.BMP,20261275,0.001985235643041516,27.02187936055166,0.8618359867835342,0.0009888862753667624,30.048536505874054,0.9416197185707093,-0.0009963493676747536,3.0266571453223925,0.07978373178717502,True
134__M_Left_ring_finger.BMP,20261276,0.0019197564312855788,27.167538688270735,0.8579178668646812,0.0009973887590524306,30.01135530752718,0.9457186506021023,-0.0009223676722331482,2.843816619256444,0.08780078373742106,True
134__M_Left_thumb_finger.BMP,20261277,0.0019284162213037853,27.147992240086253,0.8573898990455866,0.0010513307132844407,29.782606480421183,0.9433516556272507,-0.0008770855080193446,2.6346142403349297,0.08596175658166405,True
134__M_Right_index_finger.BMP,20261278,0.0015130350448161022,28.201510127606923,0.7216785692762733,0.0008125501616807366,30.901498189414557,0.888871205496788,-0.0007004848831353656,2.699988061807634,0.16719263622051472,True
134__M_Right_little_finger.BMP,20261279,0.0017960420605749772,27.456834970330085,0.7972750182448626,0.0008896523604071996,30.507796646483392,0.9544128434023857,-0.0009063897001677776,3.0509616761533067,0.15713782515752317,True
134__M_Right_middle_finger.BMP,20261280,0.0017312623833873615,27.616371071553377,0.8242774493598938,0.0010913681608627618,29.62028720301186,0.853821099051714,-0.0006398942225245997,2.0039161314584817,0.029543649691820217,True
134__M_Right_ring_finger.BMP,20261281,0.001619729508985312,27.905575055582172,0.7720438415455818,0.0009074284719799467,30.421875981912404,0.9065865356494188,-0.0007123010370053654,2.5163009263302314,0.134542694103837,True
134__M_Right_thumb_finger.BMP,20261282,0.0018285565856238704,27.3789159565191,0.8619234365887641,0.001021570563795609,29.90731629610456,0.9348181196331978,-0.0008069860218282614,2.5284003395854597,0.0728946830444337,True
135__F_Left_index_finger.BMP,20261283,0.0018126609517593152,27.416834206976624,0.850614280223012,0.0010548090528511346,29.768261515497997,0.9480736318945885,-0.0007578518989081807,2.351427308521373,0.09745935167157649,True
135__F_Left_little_finger.BMP,20261284,0.0016351082190904913,27.86453498417458,0.76439720535779,0.000944673955314571,30.247180579888628,0.9510878719869852,-0.0006904342637759203,2.382645595714049,0.1866906666291952,True
135__F_Left_middle_finger.BMP,20261285,0.00188509281750918,27.246672612992192,0.8504900430249572,0.001162042334488179,29.34778049828905,0.9554014689555168,-0.0007230504830210011,2.1011078852968588,0.10491142593055958,True
135__F_Left_ring_finger.BMP,20261286,0.001795672380580492,27.45772897226076,0.8211362973735928,0.0010449647512405288,29.808983589308408,0.9604891184026003,-0.0007507076293399632,2.3512546170476476,0.13935282102900748,True
135__F_Left_thumb_finger.BMP,20261287,0.001826607488684907,27.383547661735665,0.8419244280868172,0.0010745104523303321,29.6878935554033,0.9582725305421352,-0.0007520970363545749,2.3043458936676338,0.11634810245531801,True
135__F_Right_index_finger.BMP,20261288,0.0016982448046230227,27.699997053561102,0.8092184452105462,0.0009873792218662455,30.055160161926278,0.9346204562036992,-0.0007108655827567773,2.3551631083651756,0.12540201099315296,True
135__F_Right_little_finger.BMP,20261289,0.0017387507075899773,27.597626802623786,0.7952243974248171,0.0009475143274472702,30.234142143052782,0.9545107071353197,-0.0007912363801427071,2.6365153404289963,0.15928630971050262,True
135__F_Right_middle_finger.BMP,20261290,0.001802763633742313,27.440612113201297,0.8637104194374681,0.001061081632206439,29.74251203230576,0.9493978949294091,-0.0007416820015358739,2.3018999191044642,0.085687475491941,True
135__F_Right_ring_finger.BMP,20261291,0.0017347332618528179,27.607672942513013,0.8039865915438235,0.0009147643270394422,30.386907798676507,0.9554798864473104,-0.0008199689348133757,2.7792348561634945,0.15149329490348695,True
