filename,noise_seed,degraded_mse,degraded_psnr,degraded_ssim,enhanced_mse,enhanced_psnr,enhanced_ssim,delta_mse,delta_psnr,delta_ssim,above_28_17
211__M_Left_middle_finger.BMP,20261102,0.0018649792215566742,27.293260024684564,0.8669058434068561,0.0012281067676256701,29.107638753975806,0.9348382120627164,-0.000636872453931004,1.814378729291242,0.06793236865586039,True
447__M_Left_thumb_finger.BMP,20261103,0.0019458026005926127,27.109012205022967,0.9069664743722081,0.0013062233335892012,28.83982562530153,0.9295709008085727,-0.0006395792670034115,1.7308134202785617,0.022604426436364622,True
468__F_Right_ring_finger.BMP,20261104,0.0018204224888482428,27.398278080138276,0.8057430225396156,0.001096341058626755,29.60054320999413,0.9461123087978363,-0.0007240814302214879,2.202265129855853,0.14036928625822065,True
129__M_Left_thumb_finger.BMP,20261105,0.001905498559513386,27.19991375202296,0.8973989850168228,0.001138334916777521,29.43729942590315,0.9375188798252344,-0.0007671636427358649,2.237385673880187,0.040119894808411605,True
200__M_Left_little_finger.BMP,20261106,0.0016418425525685106,27.846684926667745,0.7826143202052712,0.0009132558634425143,30.394075307748967,0.9479952767333985,-0.0007285866891259963,2.5473903810812217,0.16538095652812723,True
482__M_Left_thumb_finger.BMP,20261107,0.0017996400466929773,27.448143512120346,0.8402895519144535,0.0009533808619467952,30.207335702968763,0.9524703595647812,-0.0008462591847461821,2.7591921908484167,0.11218080765032767,True
28__M_Left_index_finger.BMP,20261108,0.0019411860063220402,27.119328481001194,0.9037540576477051,0.0012383646997279466,29.07151436289627,0.9513405887200832,-0.0007028213065940936,1.9521858818950761,0.04758653107237809,True
292__M_Left_thumb_finger.BMP,20261109,0.0018880699687572483,27.23981915502926,0.8501452667721808,0.0012093959997088665,29.17431472233499,0.9209593393661976,-0.0006786739690483818,1.9344955673057314,0.07081407259401673,True
252__F_Right_middle_finger.BMP,20261110,0.0018947922705811083,27.224383955562928,0.8556396455240846,0.0012198451312996354,29.136953028427158,0.9328489275975227,-0.0006749471392814728,1.9125690728642297,0.07720928207343813,True
87__M_Left_middle_finger.BMP,20261111,0.0019333353419316252,27.136928099553277,0.8993696066137552,0.001281339764075389,28.923356960961144,0.9466815274660587,-0.0006519955778562362,1.7864288614078667,0.04731192085230351,True
396__M_Right_thumb_finger.BMP,20261112,0.001997048938254245,26.996112924886578,0.9105725875746906,0.0014339758452665856,28.43458164118557,0.9298627149342299,-0.0005630730929876595,1.438468716298992,0.019290127359539277,True
360__M_Right_ring_finger.BMP,20261113,0.0019342940750139257,27.13477498481087,0.8857371265392006,0.0011813945453538425,29.276050386654703,0.9471599400397539,-0.0007528995296600832,2.1412754018438314,0.06142281350055334,True
589__M_Left_index_finger.BMP,20261114,0.0018212993080334878,27.396186774089234,0.7934805689976215,0.0009656068141712772,30.151996781359117,0.9176164936368465,-0.0008556924938622106,2.755810007269883,0.12413592463922496,True
139__M_Right_thumb_finger.BMP,20261115,0.0019310937289254728,27.14196646486144,0.915374796940744,0.001252483553811742,29.022279680840313,0.9504170759177208,-0.0006786101751137307,1.8803132159788731,0.03504227897697687,True
347__M_Left_ring_finger.BMP,20261116,0.0017957103401991762,27.457637165543343,0.8229769035465717,0.0009342761856676754,30.29524721006711,0.9592014732904435,-0.0008614341545315008,2.8376100445237675,0.13622456974387176,True
291__M_Left_middle_finger.BMP,20261117,0.001825397235325314,27.386426115706776,0.8405657511156202,0.001054989750885429,29.7675175947105,0.9448815633847714,-0.000770407484439885,2.381091479003725,0.10431581226915121,True
56__F_Right_thumb_finger.BMP,20261118,0.0016718823990922774,27.767942742782893,0.7682492270923853,0.0009241535325002549,30.342558720930874,0.9454765131855011,-0.0007477288665920226,2.574615978147982,0.17722728609311578,True
364__M_Right_middle_finger.BMP,20261119,0.0019039257768825295,27.203499862659676,0.8630389910685122,0.0011381372000140188,29.43805381510872,0.9535441859110594,-0.0007657885768685107,2.234553952449044,0.09050519484254715,True
158__M_Left_ring_finger.BMP,20261120,0.0019019222537329725,27.20807240008943,0.859080896894455,0.0010233544770290532,29.89973906119822,0.9465175595049858,-0.0008785677767039193,2.691666661108787,0.08743666261053085,True
129__M_Left_middle_finger.BMP,20261121,0.002007261636402147,26.973960157337267,0.8773037694738507,0.000986233856629888,30.06020092562182,0.9433685370827913,-0.0010210277797722588,3.0862407682845543,0.06606476760894064,True
336__M_Left_ring_finger.BMP,20261122,0.0017026727694098426,27.688688095212353,0.8123056529426574,0.0010557891898740346,29.76422789012547,0.9281468703500032,-0.000646883579535808,2.075539794913116,0.11584121740734576,True
455__M_Left_thumb_finger.BMP,20261123,0.0020201213403359323,26.946225434961303,0.9250239185247421,0.0012883568022241637,28.89963845223184,0.9466993402867317,-0.0007317645381117687,1.9534130172705382,0.021675421761989666,True
164__M_Right_ring_finger.BMP,20261124,0.0017140110480820046,27.65986383051335,0.8039983803902865,0.0009979206556107677,30.009039879714297,0.9533820480676889,-0.0007160903924712369,2.349176049200949,0.1493836676774024,True
144__M_Left_thumb_finger.BMP,20261125,0.0017529584934406796,27.562283670112162,0.7889342436442971,0.0009540131764301344,30.20445626961125,0.9415130774576664,-0.0007989453170105452,2.6421725994990872,0.15257883381336934,True
454__M_Right_middle_finger.BMP,20261126,0.0015896045058051507,27.98710914869341,0.767350826496303,0.0009667369803725405,30.146916681201024,0.9212297771817446,-0.0006228675254326102,2.159807532507614,0.15387895068544155,True
430__F_Right_middle_finger.BMP,20261127,0.0017911021100351144,27.468796544855838,0.8460006778549254,0.0010828239186456354,29.654421596053684,0.9403976417155265,-0.000708278191389479,2.185625051197846,0.09439696386060115,True
37__M_Right_little_finger.BMP,20261128,0.0016747769878533226,27.76043015130329,0.7711695518702268,0.0008662664472070506,30.623485066503182,0.9542106207118034,-0.000808510540646272,2.8630549151998927,0.18304106884157656,True
159__M_Left_ring_finger.BMP,20261129,0.001929887307670241,27.144680501040757,0.8305009110909403,0.0009079526712312297,30.41936789319033,0.9469672427442074,-0.0010219346364390113,3.2746873921495734,0.11646633165326714,True
429__M_Left_thumb_finger.BMP,20261130,0.0019027260214896373,27.206237424126382,0.9085982103990913,0.0012114191965278303,29.16705548651871,0.9510736959052086,-0.000691306824961807,1.9608180623923275,0.04247548550611735,True
540__F_Left_ring_finger.BMP,20261131,0.001882665703241942,27.25226788919266,0.8461163680191636,0.001119388780211778,29.510190504009994,0.9287699763916731,-0.000763276923030164,2.2579226148173355,0.08265360837250957,True
3__M_Left_ring_finger.BMP,20261132,0.0020317916430843278,26.9212083029476,0.8364458018866777,0.0010065598334189215,29.971604040328263,0.9172299560439586,-0.0010252318096654063,3.0503957373806614,0.08078415415728091,True
570__M_Right_thumb_finger.BMP,20261133,0.0018469126503334195,27.335536440157718,0.9065179869799614,0.0011156692560424719,29.524645343992454,0.9501166946854591,-0.0007312433942909477,2.189108903834736,0.043598707705497675,True
171__M_Right_middle_finger.BMP,20261134,0.0018584789338638706,27.308423573331346,0.8661175425182879,0.0012124764219239048,29.16326698027063,0.9266902544882297,-0.0006460025119399658,1.8548434069392847,0.06057271196994185,True
69__M_Right_little_finger.BMP,20261135,0.0017642040909242743,27.53451175193346,0.7908998341858386,0.0010594698587839983,29.749113941679003,0.9078787491322756,-0.000704734232140276,2.2146021897455412,0.11697891494643697,True
428__M_Left_ring_finger.BMP,20261136,0.001886191068724936,27.244143158988635,0.8566694493771195,0.0010315568495250721,29.865068328825867,0.9524290951100588,-0.0008546342191998639,2.620925169837232,0.09575964573293927,True
156__F_Left_little_finger.BMP,20261137,0.001657958435903701,27.804263611705046,0.7639260781639814,0.0008709249019971711,30.600192916678086,0.9591062994067668,-0.0007870335339065298,2.79592930497304,0.19518022124278545,True
104__M_Left_little_finger.BMP,20261138,0.0019113388079708077,27.186623221600648,0.8546402718827129,0.0011741324921897252,29.302828933948327,0.9376135701446533,-0.0007372063157810825,2.1162057123476785,0.08297329826194044,True
586__M_Left_little_finger.BMP,20261139,0.0018879441670407015,27.240108534196636,0.8692813254743218,0.0011502689276077153,29.39200611714151,0.943084479436636,-0.0007376752394329862,2.1518975829448728,0.07380315396231418,True
478__M_Left_middle_finger.BMP,20261140,0.0018867635246619806,27.24282528224061,0.8614095987867713,0.0011365643814961665,29.444059583230096,0.945551688957572,-0.0007501991431658141,2.201234300989487,0.08414209017080077,True
433__M_Left_thumb_finger.BMP,20261141,0.0018984309415973255,27.21605196379702,0.8666518151778578,0.0011443823793296135,29.414288378807836,0.9534557363041639,-0.000754048562267712,2.1982364150108147,0.08680392112630608,True
155__M_Left_ring_finger.BMP,20261142,0.0018964269366382798,27.22063884638525,0.8556456353138089,0.001181742844700396,29.274770186138298,0.9490716335587501,-0.0007146840919378839,2.0541313397530487,0.09342599824494124,True
355__M_Left_index_finger.BMP,20261143,0.00186081267961104,27.3029734331514,0.8609433771905899,0.0010447429624088002,29.80990545666335,0.9428846634516715,-0.0008160697172022399,2.5069320235119505,0.08194128626108166,True
161__F_Right_thumb_finger.BMP,20261144,0.002041944987224538,26.899559625755792,0.9151616176713705,0.001296285829026118,28.87299226642794,0.9500339727506637,-0.0007456591581984202,1.9734326406721472,0.034872355079293205,True
16__M_Left_ring_finger.BMP,20261145,0.0018482292301067475,27.33244165585315,0.7560109203235507,0.0009713084067969296,30.126428523743506,0.9028055050988197,-0.0008769208233098179,2.793986867890357,0.14679458477526908,True
212__M_Left_ring_finger.BMP,20261146,0.001891281036474664,27.23243932010879,0.7518823290301859,0.0009994596517228843,30.002347336997452,0.8979207807159424,-0.0008918213847517798,2.769908016888664,0.14603845168575647,True
