Image,Quality band,Severity,Family,Technique ID,Technique,Metric domain,Role hint,Is image-processing technique,Notes,MSE,PSNR (dB),SSIM,Ridge coherence,Runtime (s),Delta PSNR vs degraded (dB),Delta PSNR vs common preprocessing (dB),PSNR delta to 28.17 dB,Binary foreground/ridge ratio,Connected components,Small components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Structural coherence,Reference ROI IoU proxy
457__M_Right_index_finger.BMP,Medium quality,0.35,Thinning / Feature Extraction,T3,Guo-Hall thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.074981689453125,32.0,18.0,0.719983696937561,6.512006512006512,4904.0,94.0,95.0,52.170212765957444,0.6569473743438721,
457__M_Right_index_finger.BMP,Medium quality,0.35,Thinning / Feature Extraction,T4,Morphological skeleton / medial axis,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.075958251953125,32.0,17.0,0.7157493233680725,6.4282844515869835,4978.0,107.0,108.0,46.52336448598131,0.6564871668815613,
195__M_Right_index_finger.BMP,Medium quality,0.55,Control,CONTROL-DEGRADED,Degraded Input,grayscale,"Input condition/control, not a technique",False,"Input condition/control, not a technique",0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,0.0,0.0,-12.601431745115958,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Control,CONTROL-P0,Common Preprocessed Input P0,grayscale,"Common preprocessing control, not a member technique",False,"Common preprocessing control, not a member technique",0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,0.0,0.0,-12.601431745115958,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Denoising,D1,Gaussian filtering,grayscale,M1 candidate,True,sigma=0.65,0.02737245797873503,15.626862022730696,0.5780085196107854,0.624046802520752,0.0008177999989129603,0.058293767846652855,0.058293767846652855,-12.543137977269305,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Denoising,D2,Median filtering,grayscale,M1 candidate,True,3x3 median,0.02762100236300545,15.587605649745068,0.5752301821874771,0.6629620790481567,0.007972999999765307,0.019037394861024737,0.019037394861024737,-12.582394350254933,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Denoising,D3,Bilateral filtering,grayscale,M1 candidate,True,"sigma_color=0.035, sigma_spatial=2.0",0.028930180511707572,15.386488565354274,0.5240146776975613,0.5283299088478088,0.11277149996021762,-0.18207968952977005,-0.18207968952977005,-12.783511434645728,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Denoising,D4,Non-local means,grayscale,M1 candidate,True,"patch_size=3, patch_distance=5, h=0.055",0.028826376116453882,15.402099511445538,0.5502287988236734,0.6324176788330078,0.051532299956306815,-0.16646874343850548,-0.16646874343850548,-12.767900488554464,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Denoising,D5,Wiener noise filtering,grayscale,M1 candidate,True,local window=5,0.03251645655534996,14.878967872570982,0.5013465717189065,0.693731963634491,0.004443499958142638,-0.6896003823130616,-0.6896003823130616,-13.29103212742902,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Denoising,D6,Wavelet denoising,grayscale,M1 candidate,True,db2 level=2 shrinkage,0.027447688210113338,15.614942282583668,0.5571490766080949,0.5843361616134644,0.0028535000164993107,0.046374027699624065,0.046374027699624065,-12.555057717416334,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Denoising,D7,Anisotropic diffusion,grayscale,M1 candidate,True,Perona-Malik style fixed parameters,0.02844582454590337,15.459814730213324,0.5709805097931386,0.627189040184021,0.006156699964776635,-0.10875352467071941,-0.10875352467071941,-12.710185269786678,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Restoration/Deblurring,R1,Wiener deconvolution,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; no clean pixels used,0.025919556086176385,15.8637244072486,0.5715112625076556,0.5579662919044495,0.0021254000021144748,0.29515615236455695,0.29515615236455695,-12.306275592751401,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Restoration/Deblurring,R2,Richardson-Lucy deconvolution,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; 8 iterations,0.02650432484462964,15.76683254255376,0.5612146271176888,0.5472651720046997,0.01788459997624159,0.1982642876697156,0.1982642876697156,-12.403167457446242,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Restoration/Deblurring,R3,Total variation restoration,grayscale,M1 candidate,True,TV Chambolle weight=0.045,0.02985932462471632,15.249200196209076,0.5499651010717379,0.6803402304649353,0.010010200028773397,-0.31936805867496787,-0.31936805867496787,-12.920799803790926,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Restoration/Deblurring,R4,Tikhonov regularised inverse restoration,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; lambda=0.025,0.02705153942236688,15.67808015451462,0.5542891576157748,0.5585358738899231,0.008255699998699129,0.10951189963057573,0.10951189963057573,-12.491919845485382,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Restoration/Deblurring,R5,Edge-preserving restoration,grayscale,M1 candidate,True,TV followed by bilateral filter,0.02888747461077308,15.392904232144698,0.5593122551863573,0.6112145185470581,0.11419980000937358,-0.17566402273934578,-0.17566402273934578,-12.777095767855304,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Contrast Enhancement,C1,Global histogram equalisation,grayscale,M1 baseline candidate,True,global equalize_hist,0.03381975289004385,14.708295699754872,0.5702916333650742,0.5298561453819275,0.0033184000058099627,-0.8602725551291712,-0.8602725551291712,-13.46170430024513,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Contrast Enhancement,C2,Adaptive histogram equalisation,grayscale,M1 baseline candidate,True,AHE-like un-clipped adaptive histogram equalisation,0.10899034363996792,9.626119781112044,0.4888740642272376,0.531551718711853,0.005367100005969405,-5.942448473772,-5.942448473772,-18.543880218887956,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Contrast Enhancement,C3,CLAHE,grayscale,M1 baseline candidate,True,clip_limit=0.025,0.10610860853173598,9.742493806022472,0.49056386091713183,0.5317983627319336,0.0055056000128388405,-5.826074448861572,-5.826074448861572,-18.42750619397753,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Contrast Enhancement,C4,Contrast stretching,grayscale,M1 candidate,True,2nd to 98th percentile,0.01739954265617657,17.594621669190783,0.6225942268870334,0.5349134206771851,0.0012330000172369182,2.0260534143067392,2.0260534143067392,-10.575378330809219,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Contrast Enhancement,C5,Gamma correction,grayscale,M1 candidate,True,gamma=0.85,0.035847623874997264,14.455396258309579,0.5147632691074816,0.5284534096717834,0.0009629999985918403,-1.113171996574465,-1.113171996574465,-13.714603741690423,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Contrast Enhancement,C6,Homomorphic filtering,grayscale,M1 candidate,True,log-domain high-frequency gain=0.70,0.036654903405220034,14.358679206302778,0.4540617703200488,0.530595064163208,0.009245299967005849,-1.2098890485812657,-1.2098890485812657,-13.811320793697224,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Fingerprint Ridge Enhancement,G1,Ordinary Gabor filter,grayscale,M2 baseline,True,"fixed frequency=0.115, 8 orientations",0.059385959177575984,12.26316224589701,0.42602496826800734,0.5491707921028137,1.244850100018084,-3.305406008987033,-3.305406008987033,-15.906837754102991,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Fingerprint Ridge Enhancement,G2,Literature-inspired Modified Gabor,grayscale,M2 literature technique,True,local orientation + local ridge frequency; exact article parameters unavailable,0.028367718139059757,15.471755968608656,0.5446420023268151,0.5462068319320679,2.0708167999982834,-0.0968122862753873,-0.0968122862753873,-12.698244031391345,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Fingerprint Ridge Enhancement,G3,Adaptive local-orientation Gabor,grayscale,M2 candidate,True,"local orientation, fixed frequency",0.02806229775310465,15.518767716312974,0.5551105337927565,0.5559085607528687,0.4654545999947004,-0.04980053857106981,-0.04980053857106981,-12.651232283687028,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Fingerprint Ridge Enhancement,G4,Adaptive orientation-frequency Gabor,grayscale,M2 candidate,True,local orientation + local frequency,0.02857866446792985,15.439580704282122,0.5452062379116712,0.5489565134048462,2.1172915000352077,-0.1289875506019218,-0.1289875506019218,-12.73041929571788,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Fingerprint Ridge Enhancement,G5,Log-Gabor,grayscale,M2 candidate,True,local selection from log-Gabor frequency/orientation bank,0.0394789431004072,14.03634482441233,0.47112979918143605,0.5181416273117065,0.39985129999695346,-1.5322234304717135,-1.5322234304717135,-14.133655175587672,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Fingerprint Ridge Enhancement,G6,STFT contextual enhancement,grayscale,M2 candidate,True,"32px blocks, band-pass contextual filtering",0.048514115491163114,13.141318822634481,0.37012548906345655,0.47550714015960693,0.0666581999976188,-2.427249432249562,-2.427249432249562,-15.02868117736552,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Fingerprint Ridge Enhancement,G7,Coherence-guided directional diffusion,grayscale,M2/M3 candidate,True,directional smoothing weighted by coherence,0.028361269460429692,15.472743338796342,0.5323939929151088,0.5643681287765503,0.38584959995932877,-0.09582491608770205,-0.09582491608770205,-12.69725666120366,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Fingerprint Ridge Enhancement,G8,Directional oriented filter-bank,grayscale,M2 candidate,True,orientation-selected elongated Gaussian smoothing,0.02792574281525452,15.539952659733009,0.537648965733848,0.5428707599639893,0.14295549999224022,-0.028615595151034512,-0.028615595151034512,-12.630047340266993,,,,,,,,,,,
195__M_Right_index_finger.BMP,Medium quality,0.55,Segmentation,S1,Otsu thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.64166259765625,180.0,172.0,0.9718443751335144,4.280414724626652,6918.0,149.0,780.0,46.42953020134228,0.5322266221046448,
195__M_Right_index_finger.BMP,Medium quality,0.55,Segmentation,S2,Adaptive/local Sauvola thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.352447509765625,327.0,287.0,0.38163477182388306,14.157069876179756,10005.0,755.0,1405.0,13.251655629139073,0.5617244243621826,
195__M_Right_index_finger.BMP,Medium quality,0.55,Segmentation,S3,Local variance foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.79620361328125,11.0,5.0,0.9805864095687866,0.21080873898045227,2011.0,45.0,51.0,44.68888888888889,0.598596453666687,0.79620361328125
195__M_Right_index_finger.BMP,Medium quality,0.55,Segmentation,S4,Coherence-based foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.6920318603515625,104.0,73.0,0.9346460103988647,2.2931228364165546,5281.0,222.0,248.0,23.78828828828829,0.675139307975769,0.6920318603515625
195__M_Right_index_finger.BMP,Medium quality,0.55,Segmentation,S5,Orientation-confidence segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.4278411865234375,31.0,23.0,0.9671172499656677,1.1056029102321765,2870.0,84.0,143.0,34.166666666666664,0.7261426448822021,0.4278411865234375
195__M_Right_index_finger.BMP,Medium quality,0.55,Morphological Ridge Restoration,M3-1,Opening,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.300445556640625,156.0,47.0,0.12778060138225555,7.92280345352971,3778.0,287.0,33.0,13.16376306620209,0.5856866836547852,
195__M_Right_index_finger.BMP,Medium quality,0.55,Morphological Ridge Restoration,M3-2,Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.350250244140625,59.0,1.0,0.18571926653385162,2.5703581075193864,4827.0,235.0,135.0,20.540425531914895,0.5714705586433411,
195__M_Right_index_finger.BMP,Medium quality,0.55,Morphological Ridge Restoration,M3-3,Opening + Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.3058013916015625,126.0,37.0,0.12649069726467133,6.287111421585749,3817.0,241.0,35.0,15.838174273858922,0.5847145915031433,
195__M_Right_index_finger.BMP,Medium quality,0.55,Morphological Ridge Restoration,M3-4,Morphological reconstruction,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.3311920166015625,74.0,2.0,0.1899101585149765,3.4093526837134305,5352.0,411.0,261.0,13.021897810218977,0.5759832859039307,
195__M_Right_index_finger.BMP,Medium quality,0.55,Morphological Ridge Restoration,M3-5,Bridge / broken-ridge reconnection,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.21917724609375,56.0,4.0,0.14069896936416626,3.898635477582846,4694.0,199.0,112.0,23.587939698492463,0.548563539981842,
195__M_Right_index_finger.BMP,Medium quality,0.55,Morphological Ridge Restoration,M3-6,Remove small objects / isolated noise,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.3273468017578125,66.0,0.0,0.19214096665382385,3.0764927982100407,5241.0,384.0,251.0,13.6484375,0.5783857107162476,
195__M_Right_index_finger.BMP,Medium quality,0.55,Morphological Ridge Restoration,M3-7,Spur cleanup,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.206268310546875,73.0,12.0,0.1458795666694641,5.40020713123243,4242.0,178.0,51.0,23.831460674157302,0.5579233169555664,
195__M_Right_index_finger.BMP,Medium quality,0.55,Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.20489501953125,53.0,5.0,0.14760202169418335,3.9469764670837053,4356.0,158.0,70.0,27.569620253164558,0.5579065084457397,
195__M_Right_index_finger.BMP,Medium quality,0.55,Thinning / Feature Extraction,T1,Standard skeletonisation,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.06646728515625,53.0,22.0,0.15220385789871216,12.16712580348944,4356.0,158.0,70.0,27.569620253164558,0.5534834265708923,
195__M_Right_index_finger.BMP,Medium quality,0.55,Thinning / Feature Extraction,T2,Zhang-Suen thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.073516845703125,53.0,22.0,0.15566624701023102,11.000415110004152,4276.0,151.0,63.0,28.31788079470199,0.5603752136230469,
195__M_Right_index_finger.BMP,Medium quality,0.55,Thinning / Feature Extraction,T3,Guo-Hall thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.0684051513671875,53.0,22.0,0.1474459022283554,11.82244033013607,4416.0,169.0,80.0,26.130177514792898,0.5461741089820862,
195__M_Right_index_finger.BMP,Medium quality,0.55,Thinning / Feature Extraction,T4,Morphological skeleton / medial axis,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.07086181640625,53.0,21.0,0.14448751509189606,11.412575366063738,4644.0,214.0,123.0,21.700934579439252,0.5430738925933838,
183__M_Left_ring_finger.BMP,Medium quality,0.75,Control,CONTROL-DEGRADED,Degraded Input,grayscale,"Input condition/control, not a technique",False,"Input condition/control, not a technique",0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,0.0,0.0,-15.25954932048993,,,,,,,,,,,
183__M_Left_ring_finger.BMP,Medium quality,0.75,Control,CONTROL-P0,Common Preprocessed Input P0,grayscale,"Common preprocessing control, not a member technique",False,"Common preprocessing control, not a member technique",0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,0.0,0.0,-15.25954932048993,,,,,,,,,,,
183__M_Left_ring_finger.BMP,Medium quality,0.75,Denoising,D1,Gaussian filtering,grayscale,M1 candidate,True,sigma=0.65,0.04946901098463071,13.05666772235597,0.39365569597403777,0.48495030403137207,0.0014756000018678606,0.14621704284589754,0.14621704284589754,-15.113332277644032,,,,,,,,,,,
183__M_Left_ring_finger.BMP,Medium quality,0.75,Denoising,D2,Median filtering,grayscale,M1 candidate,True,3x3 median,0.04991230971907356,13.017923324572882,0.39483413332016765,0.5409575700759888,0.011705900018569082,0.10747264506280985,0.10747264506280985,-15.15207667542712,,,,,,,,,,,
183__M_Left_ring_finger.BMP,Medium quality,0.75,Denoising,D3,Bilateral filtering,grayscale,M1 candidate,True,"sigma_color=0.035, sigma_spatial=2.0",0.05258395965262752,12.79146713959241,0.30772561886596356,0.34933173656463623,0.17627270001685247,-0.11898353991766264,-0.11898353991766264,-15.378532860407592,,,,,,,,,,,
