Combination ID,Image,Quality band,Severity,Stage order,Stage,MSE,PSNR (dB),SSIM,Ridge coherence,Runtime (s),Delta PSNR vs previous stage (dB),Delta SSIM vs previous stage,Delta coherence vs previous stage
R1->G7->fusion,422__M_Left_index_finger.BMP,Higher quality,0.55,3,M2 Coherence-guided directional diffusion,0.029269631307958996,15.335827480796143,0.5922582638060918,0.6349365711212158,0.32812030002241954,-0.25088461282196484,-0.020805767848062096,0.030037403106689453
R1->G7->fusion,422__M_Left_index_finger.BMP,Higher quality,0.55,4,Team Fusion,0.027827531716240812,15.555253135925163,0.6103887601371925,0.6084204912185669,0.3305794000043534,0.21942565512902057,0.018130496331100643,-0.026516079902648926
R1->G7->fusion,184__M_Right_index_finger.BMP,Higher quality,0.75,0,Degraded,0.054350025105621494,12.648002509662726,0.3909409718803697,0.42632046341896057,0.0,,,
R1->G7->fusion,184__M_Right_index_finger.BMP,Higher quality,0.75,1,Common Preprocessing P0,0.054350025105621494,12.648002509662726,0.3909409718803697,0.42632046341896057,0.0,0.0,0.0,0.0
R1->G7->fusion,184__M_Right_index_finger.BMP,Higher quality,0.75,2,M1 Wiener deconvolution,0.05093042482928517,12.930227011997337,0.43832963501002326,0.4842767119407654,0.0021114000119268894,0.2822245023346106,0.04738866312965356,0.05795624852180481
R1->G7->fusion,184__M_Right_index_finger.BMP,Higher quality,0.75,3,M2 Coherence-guided directional diffusion,0.051524432793519974,12.87986780451229,0.42960082587754106,0.5216995477676392,0.3267733000102453,-0.0503592074850463,-0.008728809132482196,0.03742283582687378
R1->G7->fusion,184__M_Right_index_finger.BMP,Higher quality,0.75,4,Team Fusion,0.05099618880754687,12.92462279621674,0.437171091872489,0.48837143182754517,0.3288847000221722,0.04475499170444941,0.007570265994947922,-0.033328115940093994
R1->G7->fusion,445__M_Left_ring_finger.BMP,Higher quality,0.35,0,Degraded,0.014399337938248978,18.416574757085808,0.7061618986973255,0.6278500556945801,0.0,,,
R1->G7->fusion,445__M_Left_ring_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.014399337938248978,18.416574757085808,0.7061618986973255,0.6278500556945801,0.0,0.0,0.0,0.0
R1->G7->fusion,445__M_Left_ring_finger.BMP,Higher quality,0.35,2,M1 Wiener deconvolution,0.013281466477996804,18.76753969535795,0.732117417270063,0.6414128541946411,0.0021226999815553427,0.35096493827214204,0.02595551857273748,0.013562798500061035
R1->G7->fusion,445__M_Left_ring_finger.BMP,Higher quality,0.35,3,M2 Coherence-guided directional diffusion,0.014822043526764276,18.29091915707912,0.7180872818893879,0.665571928024292,0.3345351000316441,-0.47662053827883,-0.014030135380675102,0.02415907382965088
R1->G7->fusion,445__M_Left_ring_finger.BMP,Higher quality,0.35,4,Team Fusion,0.013467316325264782,18.7071893889082,0.7302395911799595,0.6444001197814941,0.33665780001319945,0.4162702318290812,0.01215230929057165,-0.02117180824279785
R1->G7->fusion,576__M_Right_middle_finger.BMP,Higher quality,0.55,0,Degraded,0.027405958687992386,15.621550012683855,0.5191537437271285,0.48222148418426514,0.0,,,
R1->G7->fusion,576__M_Right_middle_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.027405958687992386,15.621550012683855,0.5191537437271285,0.48222148418426514,0.0,0.0,0.0,0.0
R1->G7->fusion,576__M_Right_middle_finger.BMP,Higher quality,0.55,2,M1 Wiener deconvolution,0.025402194038171712,15.951287708792854,0.5600917841507604,0.5179650783538818,0.0021477999980561435,0.3297376961089995,0.040938040423631916,0.0357435941696167
R1->G7->fusion,576__M_Right_middle_finger.BMP,Higher quality,0.55,3,M2 Coherence-guided directional diffusion,0.02612941564161399,15.828703027281005,0.5460393108177942,0.5492095947265625,0.3288019000319764,-0.12258468151184942,-0.01405247333296622,0.031244516372680664
R1->G7->fusion,576__M_Right_middle_finger.BMP,Higher quality,0.55,4,Team Fusion,0.02548222430452929,15.937626657785458,0.5583896493347934,0.5214803218841553,0.33094970003003255,0.10892363050445297,0.012350338516999182,-0.027729272842407227
R1->G7->fusion,533__M_Right_ring_finger.BMP,Higher quality,0.75,0,Degraded,0.037505378832330516,14.259064434807145,0.3472088247192675,0.3226686716079712,0.0,,,
R1->G7->fusion,533__M_Right_ring_finger.BMP,Higher quality,0.75,1,Common Preprocessing P0,0.037505378832330516,14.259064434807145,0.3472088247192675,0.3226686716079712,0.0,0.0,0.0,0.0
R1->G7->fusion,533__M_Right_ring_finger.BMP,Higher quality,0.75,2,M1 Wiener deconvolution,0.03522573272729222,14.531399644042667,0.39590013095385185,0.3766220510005951,0.0024867000174708664,0.27233520923552135,0.04869130623458434,0.0539533793926239
R1->G7->fusion,533__M_Right_ring_finger.BMP,Higher quality,0.75,3,M2 Coherence-guided directional diffusion,0.03504632547972844,14.553575100092695,0.39410703016138693,0.410727322101593,0.3537046000128612,0.022175456050028686,-0.001793100792464919,0.034105271100997925
R1->G7->fusion,533__M_Right_ring_finger.BMP,Higher quality,0.75,4,Team Fusion,0.035206627961086874,14.533755690230365,0.39561669254869886,0.37973377108573914,0.35619130003033206,-0.019819409862330772,0.0015096623873119275,-0.030993551015853882
R1->G7->fusion,158__M_Right_middle_finger.BMP,Higher quality,0.35,0,Degraded,0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,,,
R1->G7->fusion,158__M_Right_middle_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,0.0,0.0,0.0
R1->G7->fusion,158__M_Right_middle_finger.BMP,Higher quality,0.35,2,M1 Wiener deconvolution,0.012493608932786594,19.03312092194295,0.7397979672442115,0.6229068040847778,0.0021163999917916954,0.33561368718204676,0.022692915409438297,0.011190593242645264
R1->G7->fusion,158__M_Right_middle_finger.BMP,Higher quality,0.35,3,M2 Coherence-guided directional diffusion,0.013587185550233395,18.6687049371549,0.7280690500905104,0.6521210074424744,0.3246973000350408,-0.3644159847880495,-0.011728917153701168,0.029214203357696533
R1->G7->fusion,158__M_Right_middle_finger.BMP,Higher quality,0.35,4,Team Fusion,0.0126222617987978,18.988628163499502,0.7383468508284874,0.6264398097991943,0.3268137000268325,0.3199232263446028,0.010277800737977016,-0.02568119764328003
R1->G7->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,0,Degraded,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,,,
R1->G7->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,0.0,0.0,0.0
R1->G7->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,2,M1 Wiener deconvolution,0.026767183884943577,15.723973175528101,0.5628293700482917,0.530820369720459,0.0021829999750480056,0.3091161837708487,0.03934278264245117,0.032032668590545654
R1->G7->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,3,M2 Coherence-guided directional diffusion,0.027866946855910762,15.54910610628821,0.5471095111107072,0.5563859343528748,0.3245462999911979,-0.17486706923989104,-0.01571985893758454,0.02556556463241577
R1->G7->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,4,Team Fusion,0.026895759640962868,15.703161850419455,0.5608047300596093,0.5336959958076477,0.3267292999662459,0.15405574413124512,0.013695218948902133,-0.02268993854522705
R1->G7->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,0,Degraded,0.03650229166639555,14.376798690551027,0.2948518343508618,0.2769134044647217,0.0,,,
R1->G7->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.03650229166639555,14.376798690551027,0.2948518343508618,0.2769134044647217,0.0,0.0,0.0,0.0
R1->G7->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,2,M1 Wiener deconvolution,0.034800066829743986,14.584199220372936,0.3310282695820731,0.3063080906867981,0.002119600016158074,0.20740052982190882,0.03617643523121128,0.029394686222076416
R1->G7->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,3,M2 Coherence-guided directional diffusion,0.034544349876125306,14.616229763153948,0.3363331483799094,0.3248506784439087,0.33015450002858415,0.03203054278101192,0.00530487879783631,0.018542587757110596
R1->G7->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,4,Team Fusion,0.034776561012729135,14.58713366756508,0.3313858966252266,0.30795666575431824,0.3322741000447422,-0.0290960955888675,-0.004947251754682802,-0.016894012689590454
R1->G7->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,0,Degraded,0.009071834659731591,20.423048736871216,0.7047279850341517,0.544333815574646,0.0,,,
R1->G7->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.009071834659731591,20.423048736871216,0.7047279850341517,0.544333815574646,0.0,0.0,0.0,0.0
R1->G7->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,2,M1 Wiener deconvolution,0.008439588990882319,20.73678703058967,0.7331368261644412,0.5624552369117737,0.002095600008033216,0.31373829371845474,0.02840884113028952,0.018121421337127686
R1->G7->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,3,M2 Coherence-guided directional diffusion,0.008884386726300488,20.513725454136512,0.7257587819392383,0.5880825519561768,0.3282348000211641,-0.2230615764531585,-0.00737804422520294,0.025627315044403076
R1->G7->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,4,Team Fusion,0.00848564934328225,20.713149187659692,0.7324917278044808,0.5655049085617065,0.33033040002919734,0.19942373352317944,0.0067329458652425345,-0.022577643394470215
R1->G7->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,0,Degraded,0.028699726523408173,15.42122241591465,0.5122240778470925,0.4813656508922577,0.0,,,
R1->G7->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,1,Common Preprocessing P0,0.028699726523408173,15.42122241591465,0.5122240778470925,0.4813656508922577,0.0,0.0,0.0,0.0
R1->G7->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,2,M1 Wiener deconvolution,0.026720488137116447,15.731556123147675,0.5500364851517571,0.514381468296051,0.0020791999995708466,0.3103337072330241,0.03781240730466462,0.033015817403793335
R1->G7->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,3,M2 Coherence-guided directional diffusion,0.027205119648012505,15.653493597284005,0.540389536958107,0.5494205355644226,0.32380320003721863,-0.07806252586367002,-0.009646948193650084,0.03503906726837158
R1->G7->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,4,Team Fusion,0.026772320173029003,15.723139898635063,0.5488958018179627,0.5184000134468079,0.3258824000367895,0.06964630135105843,0.008506264859855728,-0.031020522117614746
R1->G7->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,0,Degraded,0.044556419395196015,13.510897168331795,0.3285024152864841,0.3337242603302002,0.0,,,
R1->G7->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.044556419395196015,13.510897168331795,0.3285024152864841,0.3337242603302002,0.0,0.0,0.0,0.0
R1->G7->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,2,M1 Wiener deconvolution,0.042408422920845144,13.72547877729152,0.37211069569522676,0.382784903049469,0.0020779999904334545,0.2145816089597261,0.04360828040874265,0.0490606427192688
R1->G7->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,3,M2 Coherence-guided directional diffusion,0.0423907625842862,13.727287706653588,0.37122450661230566,0.4098048806190491,0.3264280000003055,0.0018089293620668911,-0.0008861890829210961,0.027019977569580078
R1->G7->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,4,Team Fusion,0.04240795564023735,13.725526630640816,0.3718310191539139,0.3852713704109192,0.32850599999073893,-0.001761076012771312,0.0006065125416082617,-0.024533510208129883
R1->G7->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,0,Degraded,0.013251318050460982,18.777409222122316,0.6898256189738503,0.6012032628059387,0.0,,,
R1->G7->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.013251318050460982,18.777409222122316,0.6898256189738503,0.6012032628059387,0.0,0.0,0.0,0.0
R1->G7->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,2,M1 Wiener deconvolution,0.012331748820074047,19.08975329807252,0.7135447036434547,0.6136176586151123,0.002452199987601489,0.31234407595020386,0.023719084669604373,0.012414395809173584
R1->G7->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,3,M2 Coherence-guided directional diffusion,0.013938587612987403,18.5578123075466,0.6985065614366126,0.6336954832077026,0.3238019999698736,-0.5319409905259178,-0.015038142206842076,0.020077824592590332
R1->G7->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,4,Team Fusion,0.012523672846949111,19.02268285882693,0.711636411256637,0.6160228252410889,0.32625419995747507,0.4648705512803275,0.013129849820024408,-0.01767265796661377
R1->G7->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,0,Degraded,0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,,,
R1->G7->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,1,Common Preprocessing P0,0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,0.0,0.0,0.0
R1->G7->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,2,M1 Wiener deconvolution,0.025919556086176385,15.8637244072486,0.5715112625076556,0.5579662919044495,0.002038799982983619,0.29515615236455695,0.03207912107584321,0.028059720993041992
R1->G7->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,3,M2 Coherence-guided directional diffusion,0.026818400631820966,15.715671257195465,0.5616367572749265,0.5882704257965088,0.3368666999740526,-0.14805315005313524,-0.009874505232729147,0.030304133892059326
R1->G7->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,4,Team Fusion,0.02603208388214702,15.844910649951508,0.5701777465391471,0.5615924596786499,0.3389054999570362,0.1292393927560429,0.008540989264220644,-0.026677966117858887
R1->G7->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,0,Degraded,0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,,,
R1->G7->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,0.0,0.0,0.0
R1->G7->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,2,M1 Wiener deconvolution,0.04834439556222803,13.156538652722992,0.36939152119235164,0.41808342933654785,0.002105700026731938,0.2460879732129193,0.0466099554492625,0.057527899742126465
R1->G7->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,3,M2 Coherence-guided directional diffusion,0.04855290863693361,13.13784747895374,0.36436190339000724,0.45197856426239014,0.3326738000032492,-0.01869117376925189,-0.005029617802344399,0.033895134925842285
R1->G7->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,4,Team Fusion,0.04836726336833938,13.154484844050426,0.3686180749362168,0.4214746356010437,0.33477950002998114,0.01663736509668645,0.004256171546209553,-0.030503928661346436
R1->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,0,Degraded,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,,,
R1->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,0.0,0.0,0.0
R1->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,2,M1 Wiener deconvolution,0.012522172401783167,19.023203212642322,0.7363436773337899,0.628631591796875,0.0024375999928452075,0.34358217591785944,0.023020557878073333,0.012183308601379395
R1->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,3,M2 Coherence-guided directional diffusion,0.01348183382483278,18.702510302162842,0.7285806957090297,0.657625138759613,0.3249482999672182,-0.32069291047947956,-0.00776298162476019,0.028993546962738037
R1->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,4,Team Fusion,0.012635727060553006,18.983997636924933,0.7352966072042082,0.6323211193084717,0.3273858999600634,0.2814873347620903,0.006715911495178473,-0.025304019451141357
R1->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,0,Degraded,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,,,
R1->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,0.0,0.0,0.0
R1->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,2,M1 Wiener deconvolution,0.028570962247713067,15.440751326716962,0.4316914302012243,0.39472106099128723,0.002091099973767996,0.17818433033188086,0.03643980489533222,0.024129480123519897
R1->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,3,M2 Coherence-guided directional diffusion,0.028475667031263904,15.455260939528399,0.4459116968614152,0.4299568235874176,0.32582929998170584,0.014509612811437478,0.014220266660190883,0.03523576259613037
R1->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,4,Team Fusion,0.028563252563974392,15.44192339957603,0.4327739646325676,0.3985605239868164,0.32792039995547384,-0.01333753995236897,-0.013137732228847565,-0.031396299600601196
R1->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,0,Degraded,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,,,
R1->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,0.0,0.0,0.0
R1->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,2,M1 Wiener deconvolution,0.04254976064983503,13.711028785582007,0.3514122692823294,0.3080686330795288,0.002170399995520711,0.1630099143800674,0.037779404907958225,0.025628089904785156
R1->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,3,M2 Coherence-guided directional diffusion,0.04223361126037058,13.74341781861916,0.3633102781144822,0.3327289819717407,0.3245164999971166,0.032389033037151904,0.011898008832152807,0.024660348892211914
R1->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,4,Team Fusion,0.04252258415636377,13.713803506692708,0.35233311408852275,0.3102949261665344,0.32668689999263734,-0.029614311926451364,-0.01097716402595944,-0.0224340558052063
R1->G7->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,0,Degraded,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,,,
R1->G7->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,1,Common Preprocessing P0,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,0.0,0.0,0.0
R1->G7->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,2,M1 Wiener deconvolution,0.012930871748949344,18.883721956922052,0.6539069612884598,0.49805665016174316,0.0024042000295594335,0.21710252198905167,0.031608256552592806,0.013791799545288086
