filename,index,noise_seed,degraded_psnr,enhanced_psnr,delta_psnr,degraded_mse,enhanced_mse,delta_mse,degraded_ssim,enhanced_ssim,delta_ssim,above_28_17,runtime_seconds
119__F_Left_index_finger.BMP,200,20261103,27.30282421742595,29.311599110641925,2.008774893215975,0.0018608766148659266,0.0011717638323130353,-0.0006891127825528914,0.8166615682631135,0.9351799029912948,0.1185183347281813,True,0.08168000000023312
119__F_Left_little_finger.BMP,201,20261104,27.458621574438908,29.693850133070413,2.235228558631505,0.0017953033553124078,0.001073037714823958,-0.0007222656404884497,0.7936174822249412,0.9422900488376618,0.14867256661272055,True,0.08095239999965997
119__F_Left_middle_finger.BMP,202,20261105,27.330239708147328,29.36587689504474,2.035637186897411,0.0018491665517081156,0.001157210353213223,-0.0006919561984948925,0.8193644341864585,0.9277155316400528,0.10835109745359428,True,0.08124510000016016
119__F_Left_ring_finger.BMP,203,20261106,27.275294585710263,29.084543745861353,1.80924916015109,0.0018727100511637717,0.0012346550167661998,-0.0006380550343975718,0.8287262427194715,0.9425547853851318,0.11382854266566034,True,0.08076450000044133
119__F_Left_thumb_finger.BMP,204,20261107,27.159375819303996,28.874563307731705,1.7151874884277092,0.0019233681411252258,0.0012958169880996743,-0.0006275511530255515,0.8686760668014288,0.9367039073030948,0.06802784050166599,True,0.08053990000007616
119__F_Right_index_finger.BMP,205,20261108,27.382278804452426,29.654642572039336,2.27236376758691,0.001827141237770251,0.00108276882423266,-0.000744372413537591,0.8255368103077412,0.941634331766963,0.11609752145922181,True,0.08207420000007914
119__F_Right_little_finger.BMP,206,20261109,27.63133057350999,30.19584279402433,2.564512220514338,0.0017253092178901482,0.0009559071731993043,-0.0007694020446908439,0.7730781618924439,0.9478239609436989,0.17474579905125498,True,0.0808615999999347
119__F_Right_middle_finger.BMP,207,20261110,27.377520807807723,29.6289275090488,2.251406701241077,0.0018291440943948886,0.0010891990380091517,-0.0007399450563857369,0.8161676652365327,0.9425068298430442,0.1263391646065115,True,0.0797989000002417
119__F_Right_ring_finger.BMP,208,20261111,27.680721804248076,30.19353057821299,2.512808773964913,0.0017057988589934537,0.0009564162407230542,-0.0007493826182703995,0.7583356048305034,0.9414277061133385,0.18309210128283504,True,0.08175370000026305
119__F_Right_thumb_finger.BMP,209,20261112,27.401443995511062,29.236771293135227,1.8353272976241648,0.0018190959227440573,0.0011921279509663394,-0.000626967971777718,0.8264362972693146,0.946162369918108,0.11972607264879342,True,0.08132740000019112
11__M_Left_index_finger.BMP,210,20261113,27.178753326881942,29.148532623684346,1.969779296802404,0.0019148055046402023,0.0012165969899930423,-0.00069820851464716,0.9000729359018504,0.9604771669602394,0.06040423105838899,True,0.0810618999998951
11__M_Left_little_finger.BMP,211,20261114,27.631716076199893,29.82178971965611,2.1900736434562162,0.001725156077140359,0.0010418879807711611,-0.0006832680963691979,0.8119661758816242,0.9477434858179092,0.135777309936285,True,0.08235049999984767
11__M_Left_middle_finger.BMP,212,20261115,27.65079816264346,29.917900651229594,2.267102488586133,0.0017175926925390838,0.0010190838869434658,-0.000698508805595618,0.830147434336245,0.9442292473559379,0.11408181301969289,True,0.08260169999994105
11__M_Left_ring_finger.BMP,213,20261116,27.42479787438318,29.637517909839076,2.212720035455895,0.0018093401170517873,0.001087046717643266,-0.0007222933994085214,0.8418937859151363,0.9585089963283538,0.11661521041321754,True,0.08136179999974047
11__M_Left_thumb_finger.BMP,214,20261117,27.19711619116388,28.96133846552044,1.7642222743565625,0.0019067264050677928,0.001270182583402678,-0.0006365438216651147,0.8870841613247394,0.9509704713364839,0.0638863100117445,True,0.08140869999988354
11__M_Right_index_finger.BMP,215,20261118,27.076133628567614,29.044672029585254,1.9685384010176392,0.001960589340700051,0.0012460423323161962,-0.0007145470083838549,0.9007958456838727,0.9549382464101315,0.054142400726258755,True,0.08561190000000352
11__M_Right_little_finger.BMP,216,20261119,27.15160575444075,29.254462573799955,2.1028568193592037,0.0019268123645186375,0.001187281614438691,-0.0007395307500799465,0.8606548370643556,0.9337291301817894,0.07307429311743374,True,0.0818199000000277
11__M_Right_middle_finger.BMP,217,20261120,26.988714222058267,28.715299790358188,1.726585568299921,0.002000454039016889,0.001344218972999418,-0.0006562350660174712,0.9069694246863127,0.9469560201978684,0.0399865955115557,True,0.080504000000019
11__M_Right_ring_finger.BMP,218,20261121,27.050305441368593,28.98643992809861,1.9361344867300154,0.0019722840195665363,0.00126286232518792,-0.0007094216943786162,0.8935437238023877,0.9435622334842682,0.050018509681880485,True,0.08374219999996058
11__M_Right_thumb_finger.BMP,219,20261122,27.141954997524095,28.894885557365797,1.752930559841701,0.0019310988278925074,0.0012897675446189815,-0.0006413312832735259,0.8908708146135808,0.9519592534828186,0.06108843886923787,True,0.08235749999994368
120__M_Left_index_finger.BMP,220,20261123,27.098678793335335,30.558418170910336,3.4597393775750014,0.001950437869920113,0.0008793427411717998,-0.001071095128748313,0.7896683905717135,0.9169520448637009,0.1272836542919874,True,0.08030039999994187
120__M_Left_little_finger.BMP,221,20261124,27.13125303802102,30.51388067507414,3.3826276370531225,0.0019358633429087807,0.0008884069195626832,-0.0010474564233460975,0.7309233651856184,0.8768449682314395,0.14592160304582114,True,0.08077830000001995
120__M_Left_middle_finger.BMP,222,20261125,27.000953949518557,30.287542094380527,3.2865881448619696,0.001994824093767377,0.0009359352202699668,-0.0010588888734974103,0.7609387841796875,0.8935371090533734,0.13259832487368584,True,0.08241039999984423
120__M_Left_ring_finger.BMP,223,20261126,27.103696367925277,30.467183434844976,3.3634870669196992,0.001948185753732942,0.0008980110000314075,-0.0010501747537015344,0.7692588446876407,0.9067882749084234,0.13752943022078268,True,0.080343399999947
120__M_Left_thumb_finger.BMP,224,20261127,26.88750725639139,30.071173323236792,3.183666066845401,0.002047619582822493,0.0009837452936923663,-0.0010638742891301268,0.8515419403120578,0.9170510328718424,0.06550909255978465,True,0.08221880000019155
120__M_Right_index_finger.BMP,225,20261128,27.928197680237496,29.913760652986735,1.9855629727492392,0.0016113141909655628,0.0010200558120407473,-0.0005912583789248155,0.7627505605193377,0.8522736352254152,0.08952307470607757,True,0.08361809999996694
120__M_Right_little_finger.BMP,226,20261129,27.502436120926475,31.082568532961588,3.5801324120351126,0.001777282186018894,0.0007793690346348733,-0.0009979131513840206,0.7030821603148878,0.9028614682686329,0.1997793079537451,True,0.08109869999998409
120__M_Right_middle_finger.BMP,227,20261130,27.033546684999422,30.17646223509878,3.1429155500993566,0.0019799094636234666,0.0009601824781266683,-0.0010197269854967982,0.8053385057587028,0.9151121303801537,0.1097736246214509,True,0.08087830000022223
120__M_Right_ring_finger.BMP,228,20261131,27.380389079373625,30.988485988209607,3.608096908835982,0.0018279364461073367,0.0007964369511760205,-0.0010314994949313162,0.7439823100515008,0.9196748909493685,0.17569258089786766,True,0.08057209999969928
120__M_Right_thumb_finger.BMP,229,20261132,27.856203247859916,29.53147792919168,1.6752746813317643,0.0016382481085615388,0.001113915397244457,-0.0005243327113170818,0.7651196398136616,0.7960430524717569,0.030923412658095284,True,0.08315570000013395
121__F_Left_index_finger.BMP,230,20261133,27.626152731393468,29.65722834762888,2.0310756162354124,0.0017273674310605861,0.0010821243389855166,-0.0006452430920750696,0.8069696253310442,0.9478786569347382,0.14090903160369395,True,0.08231750000004467
121__F_Left_little_finger.BMP,231,20261134,27.990974632395265,30.8549783222378,2.8640036898425336,0.0015881902910619232,0.0008213006523376666,-0.0007668896387242566,0.7410883196965754,0.9594426874667407,0.21835436777016526,True,0.08034550000002127
121__F_Left_middle_finger.BMP,232,20261135,27.601688148883046,30.123048529790992,2.5213603809079466,0.0017371254583381929,0.0009720646435325721,-0.0007650608148056208,0.8059642304592729,0.9612388487327099,0.15527461827343703,True,0.08059439999988172
121__F_Left_ring_finger.BMP,233,20261136,27.684007374674714,30.44830318427827,2.7642958096035564,0.0017045088580708778,0.0009019234559140319,-0.0008025854021568459,0.7915769415138364,0.96425656430161,0.1726796227877736,True,0.0833439000002727
121__F_Left_thumb_finger.BMP,234,20261137,27.488367095521458,29.267187711880513,1.7788206163590559,0.0017830490503120855,0.0011838078862463942,-0.0005992411640656913,0.8332264184536636,0.9307896605433226,0.09756324208965894,True,0.08596330000000307
121__F_Right_index_finger.BMP,235,20261138,27.94355530928432,30.156410074341018,2.212854765056697,0.0016056262845950146,0.0009646260646062661,-0.0006410002199887485,0.7346662915150524,0.8330924412111044,0.09842614969605201,True,0.0816436000000067
121__F_Right_little_finger.BMP,236,20261139,27.86742642856091,30.532238690046164,2.6648122614852525,0.0016340199595839646,0.0008846594702834592,-0.0007493604893005054,0.756073874130547,0.9586903330081701,0.20261645887762303,True,0.08054649999985486
121__F_Right_middle_finger.BMP,237,20261140,27.720644603391108,30.259631739675292,2.5389871362841845,0.001690190045864261,0.0009419694675065995,-0.0007482205783576615,0.8121427743627428,0.945485135232687,0.1333423608699441,True,0.07989469999984067
121__F_Right_ring_finger.BMP,238,20261141,27.71190932903321,30.628663231521777,2.9167539024885656,0.001693593066754798,0.0008652341988840021,-0.0008283588678707959,0.7881443999213577,0.9612424153680802,0.17309801544672254,True,0.08134620000009818
121__F_Right_thumb_finger.BMP,239,20261142,27.440111215282936,29.22031478151039,1.7802035662274527,0.001802971569294181,0.0011966537933550546,-0.0006063177759391264,0.8341705928806067,0.9299344407842159,0.09576384790360926,True,0.08143250000011903
122__M_Left_index_finger.BMP,240,20261143,27.543907182016973,29.68279733276092,2.138890150743947,0.001760391576532465,0.001075772075227193,-0.0006846195013052721,0.8201906072950363,0.9439914190235138,0.12380081172847746,True,0.08182149999993271
122__M_Left_little_finger.BMP,241,20261144,27.986669175266123,30.879928259224833,2.8932590839587107,0.0015897655530206323,0.0008165958605320941,-0.0007731696924885382,0.708191112146914,0.9312870504472256,0.2230959383003116,True,0.08066589999998541
122__M_Left_middle_finger.BMP,242,20261145,27.326625544457205,29.026436947254027,1.699811402796822,0.0018507060537066502,0.0012512851926356032,-0.000599420861071047,0.8514157065340877,0.9433049328961373,0.09188922636204955,True,0.08246429999962857
122__M_Left_ring_finger.BMP,243,20261146,27.261728122428952,29.100304024461302,1.8385759020323498,0.0018785691574128766,0.0012301826498220653,-0.0006483865075908113,0.84992410948959,0.9491953971134425,0.09927128762385251,True,0.08571690000007948
122__M_Left_thumb_finger.BMP,244,20261147,27.17495122146733,29.481162442965708,2.3062112214983763,0.0019164825879187425,0.0011268957881910551,-0.0007895867997276874,0.8710154260351658,0.9522208090929986,0.08120538305783276,True,0.08193879999998899
122__M_Right_index_finger.BMP,245,20261148,27.49215070778981,29.678233872076515,2.1860831642867034,0.0017814963185485387,0.0010769030644374672,-0.0007045932541110715,0.8148347904149293,0.9358156314649582,0.12098084105002882,True,0.08076660000006086
122__M_Right_little_finger.BMP,246,20261149,27.85905846798974,30.609644768320404,2.7505863003306636,0.001637171414773166,0.0008690315089132269,-0.0007681399058599392,0.7505160371127725,0.9292818607945442,0.17876582368177174,True,0.08155200000010154
122__M_Right_middle_finger.BMP,247,20261150,27.834629402128982,30.591123479015376,2.756494076886394,0.0016464064536518652,0.0008727455681056164,-0.0007736608855462488,0.7850220446989536,0.9317743961143493,0.14675235141539567,True,0.08194649999995818
122__M_Right_ring_finger.BMP,248,20261151,27.309742766923847,29.511931570977072,2.2021888040532254,0.0018579144963028504,0.0011189401122449602,-0.0007389743840578902,0.8340839002976418,0.9414340806499719,0.10735018035233013,True,0.08166789999995672
122__M_Right_thumb_finger.BMP,249,20261152,26.964760563065397,28.892033234595168,1.9272726715297708,0.0020115180949472657,0.0012906149055297938,-0.0007209031894174719,0.8965056936870813,0.9447922108824253,0.048286517195343936,True,0.08184970000002068
123__M_Left_index_finger.BMP,250,20261153,27.456515580895235,29.67102559433893,2.214510013443693,0.0017961741501999566,0.0010786919570765889,-0.0007174821931233677,0.8356531527767778,0.9501953334325552,0.11454218065577748,True,0.08086750000029497
123__M_Left_little_finger.BMP,251,20261154,27.652279033700744,30.383550297849673,2.73127126414893,0.001717007122192046,0.0009154717984965744,-0.0008015353236954716,0.7612167899411321,0.9287909138896465,0.16757412394851445,True,0.08156019999978525
123__M_Left_middle_finger.BMP,252,20261155,27.670994363767058,30.8741934926813,3.2031991289142425,0.001709623833573404,0.0008176748702983863,-0.0008919489632750177,0.7826996819117665,0.9519112505381108,0.16921156862634423,True,0.08072489999995014
123__M_Left_ring_finger.BMP,253,20261156,27.529431753911112,29.98460550029843,2.4551737463873167,0.0017662689103690248,0.0010035510044831314,-0.0007627179058858934,0.8041141228337884,0.9378614217510224,0.13374729891723403,True,0.08303230000001349
123__M_Left_thumb_finger.BMP,254,20261157,27.364495905592324,29.48797228137955,2.1234763757872273,0.0018346381049228172,0.0011251301740279318,-0.0007095079308948853,0.8274989010231197,0.939198812974453,0.11169991195133322,True,0.08187409999982265
123__M_Right_index_finger.BMP,255,20261158,27.37176074870918,29.871468735586383,2.4997079868772047,0.0018315717025180452,0.0010300377142441746,-0.0008015339882738706,0.8533344950364828,0.953745108399272,0.10041061336278911,True,0.08070769999994809
123__M_Right_little_finger.BMP,256,20261159,27.557308539984547,30.100094303143408,2.542785763158861,0.0017549677738340989,0.000977216001358259,-0.0007777517724758399,0.7630306140307784,0.9253207796547412,0.1622901656239628,True,0.08140690000027462
123__M_Right_middle_finger.BMP,257,20261160,27.157069937162873,29.076397329925776,1.9193273927629022,0.00192438962263974,0.0012369731333765114,-0.0006874164892632286,0.8685286856445074,0.9385857893562317,0.07005710371172436,True,0.08164899999974295
123__M_Right_ring_finger.BMP,258,20261161,27.277909952276342,29.652149222372476,2.3742392700961332,0.0018715826251899839,0.0010833906365105637,-0.0007881919886794202,0.8127522657976747,0.932573677558899,0.1198214117612243,True,0.08122659999980897
123__M_Right_thumb_finger.BMP,259,20261162,27.205640000980015,29.05152289573827,1.8458828947582546,0.0019029877818395496,0.001244078287153051,-0.0006589094946864986,0.8900637067684531,0.9582878897016048,0.06822418293315169,True,0.08369720000018788
124__M_Left_index_finger.BMP,260,20261163,27.544358440610427,29.287465568462522,1.7431071278520953,0.0017602086705573272,0.0011782933948141442,-0.000581915275743183,0.823949973530829,0.8689436649150848,0.044993691384255796,True,0.08125689999997121
124__M_Left_little_finger.BMP,261,20261164,27.227880862326813,30.18400130973434,2.956120447407528,0.0018932672120478917,0.0009585171086184314,-0.0009347501034294603,0.7844027851489782,0.9201701423957348,0.1357673572467566,True,0.08167460000004212
124__M_Left_middle_finger.BMP,262,20261165,26.941613876560872,29.57946481307515,2.637850936514276,0.002022267546591655,0.0011016750620747731,-0.0009205924845168819,0.8303173960748911,0.9108220580925942,0.08050466201770312,True,0.08112949999986085
124__M_Left_ring_finger.BMP,263,20261166,27.479020436966234,30.486653313606947,3.007632876640713,0.0017868905674371357,0.000893994132940305,-0.0008928964344968307,0.7865565189441145,0.9459509099615813,0.15939439101746677,True,0.08124190000035014
124__M_Left_thumb_finger.BMP,264,20261167,27.2236651969137,28.94604035978368,1.7223751628699802,0.0018951058852120174,0.0012746647152770106,-0.0006204411699350068,0.8871488641076386,0.9162792497172355,0.02913038560959691,True,0.08158630000025369
124__M_Right_index_finger.BMP,265,20261168,27.465193449989766,29.309888062793963,1.8446946128041972,0.0017925887024010422,0.00117222557868014,-0.0006203631237209021,0.8150190814605057,0.8788666232805252,0.0638475418200195,True,0.0857584999998835
124__M_Right_little_finger.BMP,266,20261169,27.57008861871324,29.43403024926903,1.8639416305557894,0.001749810982994888,0.0011391921275130295,-0.0006106188554818586,0.8067231608207226,0.9053454200279712,0.09862225920724865,True,0.0845592000000579
124__M_Right_middle_finger.BMP,267,20261170,27.3620850818949,29.22655963088041,1.864474548985509,0.0018356568185053546,0.0011949343258498791,-0.0006407224926554755,0.8563205819258988,0.9344146707831621,0.07809408885726332,True,0.08257039999989502
124__M_Right_ring_finger.BMP,268,20261171,27.839469885847063,30.113300763155234,2.2738308773081712,0.0016445724528956502,0.0009742488990364611,-0.0006703235538591891,0.7516212505042553,0.9146749630322456,0.16305371252799028,True,0.08310439999968366
124__M_Right_thumb_finger.BMP,269,20261172,27.042032917412783,28.465361613668332,1.423328696255549,0.001976044444034917,0.0014238486854846037,-0.0005521957585503134,0.9141064023610354,0.9510500344693661,0.03694363210833074,True,0.08137410000017553
125__M_Left_index_finger.BMP,270,20261173,27.195636829671606,28.860044395046934,1.6644075653753276,0.0019073760145410534,0.0013001562873292123,-0.0006072197272118411,0.8609406087783575,0.928432823911786,0.06749221513342851,True,0.08136629999989964
125__M_Left_little_finger.BMP,271,20261174,27.232148364436096,29.167895191598447,1.935746827162351,0.0018914077471289634,0.001211184992189313,-0.0006802227549396504,0.8273221106459498,0.9271971240161657,0.09987501337021587,True,0.0808935999998539
125__M_Left_middle_finger.BMP,272,20261175,27.270768614020113,29.016346117966666,1.7455775039465529,0.001874662701054651,0.0012541959331587244,-0.0006204667678959266,0.8402498946847916,0.906086997969985,0.06583710328519343,True,0.08076669999991282
125__M_Left_ring_finger.BMP,273,20261176,27.323438105634693,29.03482641388617,1.7113883082514754,0.0018520648500639078,0.0012488703605412564,-0.0006031944895226514,0.8322257862224579,0.8992137362271547,0.06698795000469682,True,0.08133800000041447
125__M_Left_thumb_finger.BMP,274,20261177,27.10811033176217,28.759739836259875,1.6516295044977056,0.0019462067156881047,0.001330534121124159,-0.0006156725945639457,0.8833764378380179,0.9536824254145623,0.07030598757654438,True,0.08123320000004242
125__M_Right_index_finger.BMP,275,20261178,27.32723784466088,29.204384558183026,1.8771467135221478,0.0018504451459903344,0.0012010512627891354,-0.0006493938832011991,0.8339140899071693,0.9423670880496502,0.10845299814248088,True,0.08165670000016689
125__M_Right_little_finger.BMP,276,20261179,27.30278368189312,29.276846241755138,1.9740625598620163,0.001860893983720535,0.0011811780717926302,-0.0006797159119279047,0.8354984811553955,0.9445741089541912,0.10907562779879576,True,0.08046990000002552
125__M_Right_middle_finger.BMP,277,20261180,27.104083100894677,28.688619326625876,1.584536225731199,0.0019480122783267248,0.0013525024713398619,-0.0005955098069868629,0.8781455741201342,0.9328515684159994,0.0547059942958652,True,0.08346759999994902
125__M_Right_ring_finger.BMP,278,20261181,27.248124732262184,29.247368746405847,1.9992440141436632,0.0018844626179252359,0.0011892225217144535,-0.0006952400962107824,0.8464597146974207,0.9584529390940666,0.11199322439664594,True,0.08315279999987979
125__M_Right_thumb_finger.BMP,279,20261182,27.44476834952293,29.671011638585835,2.2262432890629036,0.0018010391983985631,0.0010786954233842282,-0.0007223437750143349,0.8575615189133883,0.93583570723176,0.07827418831837174,True,0.08267280000018218
126__F_Left_index_finger.BMP,280,20261183,27.374991365350304,29.011419776207426,1.6364284108571212,0.0018302097451333224,0.0012556194150756535,-0.000574590330057669,0.8215496030520201,0.9454235436067581,0.123873940554738,True,0.08292759999994814
126__F_Left_little_finger.BMP,281,20261184,27.508421924919336,29.474615615877006,1.9661936909576703,0.0017748342767745717,0.001128595822544991,-0.0006462384542295807,0.7830441451569795,0.9409103170609474,0.1578661719039679,True,0.09168030000000726
126__F_Left_middle_finger.BMP,282,20261185,27.222609403323276,28.72334415001539,1.500734746692114,0.0018955666518018605,0.0013417314045888794,-0.0005538352472129811,0.8424086153054238,0.948760316347599,0.10635170104217528,True,0.08082830000012109
126__F_Left_ring_finger.BMP,283,20261186,27.33661969179466,29.063936842589108,1.7273171507944483,0.001846452036223811,0.001240527270317686,-0.0006059247659061251,0.8137252794476747,0.9472738609671593,0.13354858151948457,True,0.08531799999991563
126__F_Left_thumb_finger.BMP,284,20261187,27.151765741731595,28.878974360423854,1.7272086186922593,0.0019267413850737997,0.0012945015177319255,-0.0006322398673418743,0.8734093613536954,0.9548168422042131,0.08140748085051774,True,0.09158049999996365
126__F_Right_index_finger.BMP,285,20261188,27.50255049735308,29.621298813342914,2.1187483159898335,0.0017772353798730157,0.0010911139760228631,-0.0006861214038501526,0.8009694247328937,0.9551512006043196,0.1541817758714259,True,0.08672180000030494
126__F_Right_little_finger.BMP,286,20261189,27.541304912720005,29.872499791944392,2.3311948792243875,0.001761446709829014,0.0010297932025313066,-0.0007316535072977074,0.7980494654679596,0.9499447618346214,0.15189529636666177,True,0.08606929999996282
126__F_Right_middle_finger.BMP,287,20261190,27.21416105876965,29.08433109412048,1.870170035350828,0.0018992576926518147,0.0012347154729722165,-0.0006645422196795983,0.8559464244775772,0.9540563204290867,0.09810989595150954,True,0.09455650000018068
126__F_Right_ring_finger.BMP,288,20261191,27.376791090057782,29.57079428243364,2.194003192375856,0.0018294514598140592,0.0011038767131080138,-0.0007255747467060454,0.8269537258207202,0.9543877759754658,0.12743405015474552,True,0.08476000000018757
126__F_Right_thumb_finger.BMP,289,20261192,27.19106292628919,29.01555957530393,1.824496649014737,0.00190938588333612,0.0012544230988228119,-0.0006549627845133081,0.9018392581700385,0.9295135719015598,0.027674313731521294,True,0.08603459999994811
127__F_Left_index_finger.BMP,290,20261193,28.319145999367997,31.746031827579554,3.4268858282115566,0.0014726020477739293,0.0006689548661303979,-0.0008036471816435314,0.6710594350368977,0.947440254881382,0.27638081984448426,True,0.09539630000017496
127__F_Left_little_finger.BMP,291,20261194,28.31323292955153,31.252966114754216,2.9397331852026873,0.0014746084120321312,0.0007493822265684997,-0.0007252261854636315,0.6317532118041217,0.82725852158463,0.19550530978050829,True,0.08930380000037985
127__F_Left_middle_finger.BMP,292,20261195,28.119405276714925,30.65755557805285,2.538150301337925,0.0015419115880153326,0.0008594971524599666,-0.000682414435555366,0.7240607686245739,0.8894319574259519,0.16537118880137802,True,0.09382440000035785
127__F_Left_ring_finger.BMP,293,20261196,28.07372784917022,31.111540617255386,3.0378127680851676,0.001558214405688545,0.0007741871137678265,-0.0007840272919207186,0.6531561674475074,0.8529332498406171,0.19977708239310976,True,0.08431480000035663
127__F_Left_thumb_finger.BMP,294,20261197,28.000154204238225,30.54520894431392,2.5450547400756953,0.0015848369189143013,0.0008820213660039972,-0.0007028155529103041,0.7295799787939787,0.9428130985503197,0.21323311975634096,True,0.08716910000021016
127__F_Right_index_finger.BMP,295,20261198,27.716115707578854,29.91662961188038,2.200513904301527,0.0016919535237691296,0.0010193821834538952,-0.0006725713403152344,0.7793853044956922,0.8953481432964802,0.11596283880078795,True,0.08001190000004499
127__F_Right_little_finger.BMP,296,20261199,27.57874849208514,29.824910247317618,2.246161755232478,0.0017463253195912282,0.0010411396239244437,-0.0007051856956667845,0.8068620906392336,0.9484403303844928,0.14157823974525918,True,0.08215050000035262
127__F_Right_middle_finger.BMP,297,20261200,27.30623218598498,29.350308115580688,2.0440759295957065,0.0018594169321717656,0.0011613662163577863,-0.0006980507158139792,0.8768409068853259,0.9290434705675841,0.052202563682258174,True,0.08062490000020262
127__F_Right_ring_finger.BMP,298,20261201,27.61105862328023,29.63522595634653,2.024167333066302,0.0017333814223660802,0.00108762054903291,-0.0006457608733331703,0.8059686476659179,0.9089650169833898,0.10299636931747191,True,0.08144280000033177
127__F_Right_thumb_finger.BMP,299,20261202,27.272642414036973,28.776900240152052,1.5042578261150794,0.0018738540365528164,0.0013252871161885634,-0.000548566920364253,0.8493082952423692,0.9082934244517088,0.058985129209339626,True,0.08133730000008654
128__M_Left_index_finger.BMP,300,20261203,27.584618156081348,29.973963542998497,2.3893453869171495,0.0017439666851793505,0.001006013122449236,-0.0007379535627301146,0.8148756276500821,0.9514523362952471,0.1365767086451649,True,0.08594369999991613
128__M_Left_little_finger.BMP,301,20261204,27.476201820807876,29.29185294976974,1.8156511289618642,0.0017880506543319788,0.0011771036463253772,-0.0006109470080066016,0.8056810697258711,0.9623351409194469,0.15665407119357588,True,0.08487979999972595
128__M_Left_middle_finger.BMP,302,20261205,27.325250743047555,29.026530030620286,1.7012792875727314,0.0018512920054421442,0.0012512583738307282,-0.000600033631611416,0.854591146739304,0.9599518232780695,0.10536067653876546,True,0.08228939999980867
128__M_Left_ring_finger.BMP,303,20261206,27.693659585194897,30.06649077915485,2.3728311939599536,0.0017007247876004183,0.0009848065355696203,-0.000715918252030798,0.7708570124999284,0.9666505660791397,0.19579355357921124,True,0.08248359999970489
128__M_Left_thumb_finger.BMP,304,20261207,27.51266363149707,29.763921747493733,2.251258115996663,0.001773101661850942,0.001055863617131842,-0.0007172380447191,0.8387019283845425,0.9656487010120154,0.1269467726274729,True,0.08156910000025164
128__M_Right_index_finger.BMP,305,20261208,27.38545642793707,29.14111816273011,1.7556617347930406,0.0018258048534442438,0.00121867579035887,-0.0006071290630853738,0.8693876498497128,0.946097359360218,0.07670970951050515,True,0.0825872000000345
128__M_Right_little_finger.BMP,306,20261209,27.593504270110664,29.606134391555624,2.0126301214449605,0.0017404019971716048,0.0010949305185373934,-0.0006454714786342114,0.7967496418632865,0.9454271583447457,0.14867751648145922,True,0.08418559999972786
128__M_Right_middle_finger.BMP,307,20261210,27.529330679455132,29.495241746711088,1.9659110672559557,0.0017663100176715817,0.0011232484431661811,-0.0006430615745054006,0.8110584968698025,0.9517593041350841,0.14070080726528167,True,0.08139400000027308
128__M_Right_ring_finger.BMP,308,20261211,27.641683908226028,29.55332954851308,1.9116456402870519,0.0017212010770694044,0.0011083247846447384,-0.0006128762924246659,0.7948795255201458,0.9443584415979386,0.14947891607779273,True,0.08149379999986195
128__M_Right_thumb_finger.BMP,309,20261212,27.54033617118099,29.807927156879494,2.2675909856985044,0.001761839663687737,0.0010452189725062002,-0.0007166206911815368,0.8371752719971538,0.9648363709640503,0.12766109896689648,True,0.08213200000000143
129__M_Left_index_finger.BMP,310,20261213,26.94406640234124,29.64121383639923,2.6971474340579924,0.0020211258643080808,0.001086122014258136,-0.0009350038500499447,0.8812633955629467,0.9498210910569429,0.06855769549399615,True,0.08087319999958709
129__M_Left_little_finger.BMP,311,20261214,27.04069614490138,30.87868807522309,3.83799193032171,0.001976652770546169,0.0008168290833283842,-0.001159823687217785,0.7985678869086504,0.9221481375255585,0.12358025061690803,True,0.08156320000034611
129__M_Left_middle_finger.BMP,312,20261215,26.982233595741853,30.05007871760071,3.0678451218588556,0.0020034413835849484,0.0009885351769016364,-0.001014906206683312,0.8768651449178457,0.9492221120786667,0.07235696716082096,True,0.08072790000005625
129__M_Left_ring_finger.BMP,313,20261216,27.1641810253779,30.285565596209793,3.121384570831893,0.0019212412273404277,0.0009363612664979878,-0.00098487996084244,0.8411069535592794,0.9522840676399469,0.11117711408066744,True,0.08178380000026664
129__M_Left_thumb_finger.BMP,314,20261217,27.18776800348623,29.472443486741984,2.2846754832557536,0.0019108350535418212,0.001129160432302085,-0.0007816746212397363,0.8964823925440609,0.9424067342243194,0.045924341680258496,True,0.08110089999991033
129__M_Right_index_finger.BMP,315,20261218,27.12177554936384,29.29223840012488,2.170462850761041,0.0019400925370201606,0.0011769991792175318,-0.0007630933578026287,0.9152895170553327,0.9609369831877946,0.045647466132461956,True,0.08257069999990563
129__M_Right_little_finger.BMP,316,20261219,27.581279225954617,30.096959910253517,2.5156806842989,0.0017453079920865247,0.0009779215328783934,-0.0007673864592081313,0.8467557314140797,0.9360160825124979,0.08926035109841823,True,0.08232649999990826
129__M_Right_middle_finger.BMP,317,20261220,27.103887080343718,29.104435105207834,2.0005480248641163,0.0019481002046241114,0.0012290130361604105,-0.0007190871684637009,0.9145954677336812,0.9511501380903721,0.03655467035669091,True,0.08260259999997288
129__M_Right_ring_finger.BMP,318,20261221,28.041319290253035,30.702574658463767,2.661255368210732,0.001569885835414616,0.0008506336016034699,-0.0007192522338111461,0.7560285621849299,0.9099039513522387,0.1538753891673088,True,0.08083579999993162
129__M_Right_thumb_finger.BMP,319,20261222,27.554147368133407,29.811993222254827,2.2578458541214204,0.0017562456565878596,0.0010442408482191517,-0.0007120048083687079,0.8715401126533449,0.9225329166772366,0.050992804023891725,True,0.0809783999998217
