Experiment,Protocol,Category,Image,Relative path,Seed,Candidate ID,Pipeline,Stage order,Stage,Stage parameters,Runtime (s),MSE,MSE_255_equivalent,PSNR (dB),SSIM,Delta PSNR vs previous stage (dB),Delta MSE vs previous stage,Delta SSIM vs previous stage,Altered split,Ridge coherence,Local contrast,Foreground/background separation proxy,Ridge coverage in foreground,Fragmentation per 1000 ridge pixels,Small connected components <20px,Ridge continuity proxy,Delta Ridge coherence vs previous stage,Delta Local contrast vs previous stage,Delta Fragmentation per 1000 ridge pixels vs previous stage,Delta Ridge continuity proxy vs previous stage
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09105399996042252,0.001394595682737294,90.68358426999254,28.55551683578449,0.9523853311181069,1.633194248651943,-0.0006366747234964822,0.038436102471649636,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C1_TV_NLM,TV -> NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.002031270406233776,132.0833581653513,26.922322587132548,0.9139492286464572,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.00371740001719445,0.001493925928706994,97.14253351417229,28.256709350181413,0.9505342468670607,1.3343867630488653,-0.0005373444775267822,0.03658501822060345,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09436650003772229,0.001438380809317233,93.53071212585307,28.421261198705988,0.9465382854058743,0.1645518485245745,-5.554511938976104e-05,-0.003995961461186415,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.002031270406233776,132.0833581653513,26.922322587132548,0.9139492286464572,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.0880194999044761,0.001394595682737294,90.68358426999254,28.55551683578449,0.9523853311181069,1.633194248651943,-0.0006366747234964822,0.038436102471649636,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8063888000324368,0.0035620009665918327,231.61911285263392,24.483059670217248,0.9270201184892766,-4.0724571655672435,0.0021674052838545387,-0.02536521262883029,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.002031270406233776,132.0833581653513,26.922322587132548,0.9139492286464572,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09015900001395494,0.001394595682737294,90.68358426999254,28.55551683578449,0.9523853311181069,1.633194248651943,-0.0006366747234964822,0.038436102471649636,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.28205729997716844,0.0020024460391280313,130.20905369430022,26.98439178227339,0.9407812451397181,-1.5711250535110999,0.0006078503563907373,-0.0116040859783888,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.002031270406233776,132.0833581653513,26.922322587132548,0.9139492286464572,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003607999999076128,0.001493925928706994,97.14253351417229,28.256709350181413,0.9505342468670607,1.3343867630488653,-0.0005373444775267822,0.03658501822060345,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09078750002663583,0.001438380809317233,93.53071212585307,28.421261198705988,0.9465382854058743,0.1645518485245745,-5.554511938976104e-05,-0.003995961461186415,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2798424999928102,0.0030469778168243167,198.1297325390012,25.161307075974314,0.91967594595325,-3.259954122731674,0.0016085970075070837,-0.026862339452624284,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C0_NLM,NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001830779564256493,119.04644116577846,27.373639439507528,0.8725444532354772,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09200199996121228,0.0012803398035443943,83.25409572547424,28.92674752837074,0.9426693833119869,1.5531080888632118,-0.0005504397607120986,0.07012493007650966,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C1_TV_NLM,TV -> NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001830779564256493,119.04644116577846,27.373639439507528,0.8725444532354772,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.004253200022503734,0.0012278025944374598,79.83786370329582,29.108714532584727,0.9450542095925808,1.7350750930771994,-0.0006029769698190331,0.07250975635710355,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.10396209999453276,0.0012377897918983236,80.4872812181885,29.073531032723125,0.9363291428934336,-0.03518349986160274,9.98719746086378e-06,-0.008725066699147188,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001830779564256493,119.04644116577846,27.373639439507528,0.8725444532354772,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.11203940003179014,0.0012803398035443943,83.25409572547424,28.92674752837074,0.9426693833119869,1.5531080888632118,-0.0005504397607120986,0.07012493007650966,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.9489246000302956,0.0030253871329506154,196.72579832011377,25.19219044500208,0.9110589835520312,-3.73455708336866,0.001745047329406221,-0.03161039975995572,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001830779564256493,119.04644116577846,27.373639439507528,0.8725444532354772,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.10084709990769625,0.0012803398035443943,83.25409572547424,28.92674752837074,0.9426693833119869,1.5531080888632118,-0.0005504397607120986,0.07012493007650966,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.31980539998039603,0.0014575922178975923,94.77993396879094,28.363639590683572,0.9376890432884694,-0.5631079376871675,0.00017725241435319794,-0.004980340023517549,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001830779564256493,119.04644116577846,27.373639439507528,0.8725444532354772,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.004355000099167228,0.0012278025944374598,79.83786370329582,29.108714532584727,0.9450542095925808,1.7350750930771994,-0.0006029769698190331,0.07250975635710355,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.10184799996204674,0.0012377897918983236,80.4872812181885,29.073531032723125,0.9363291428934336,-0.03518349986160274,9.98719746086378e-06,-0.008725066699147188,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.36362049996387213,0.0019219030780779276,124.97174765201724,27.162685176650196,0.9248016457597613,-1.9108458560729282,0.000684113286179604,-0.011527497133672293,,,,,,,,,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C0_NLM,NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.7615703344345093,0.22480694949626923,0.22480694949626923,0.417572021484375,2.4117518088138565,1.0,31.449197860962567,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09389919997192919,,,,,,,,Altered-Easy,0.8101440668106079,0.21973806619644165,0.21973806619644165,0.416748046875,2.3432923257176332,1.0,33.52873563218391,0.04857373237609863,-0.005068883299827576,-0.0684594830962233,2.079537771221343
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.7615703344345093,0.22480694949626923,0.22480694949626923,0.417572021484375,2.4117518088138565,1.0,31.449197860962567,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.0036102000158280134,,,,,,,,Altered-Easy,0.7795109748840332,0.21449458599090576,0.21449458599090576,0.41607666015625,2.420419539386827,1.0,32.077777777777776,0.017940640449523926,-0.010312363505363464,0.008667730572970545,0.6285799168152089
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09154370008036494,,,,,,,,Altered-Easy,0.827761173248291,0.20887571573257446,0.20887571573257446,0.414459228515625,2.3930491127310214,0.0,33.83431952662722,0.04825019836425781,-0.005618870258331299,-0.02737042665580569,1.7565417488494433
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.7615703344345093,0.22480694949626923,0.22480694949626923,0.417572021484375,2.4117518088138565,1.0,31.449197860962567,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09378510003443807,,,,,,,,Altered-Easy,0.8101440668106079,0.21973806619644165,0.21973806619644165,0.416748046875,2.3432923257176332,1.0,33.52873563218391,0.04857373237609863,-0.005068883299827576,-0.0684594830962233,2.079537771221343
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8537607999751344,,,,,,,,Altered-Easy,0.8096990585327148,0.2007492631673813,0.2007492631673813,0.409912109375,2.5312686122692076,1.0,32.965714285714284,-0.0004450082778930664,-0.018988803029060364,0.1879762865515744,-0.5630213464696254
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.7615703344345093,0.22480694949626923,0.22480694949626923,0.417572021484375,2.4117518088138565,1.0,31.449197860962567,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09076470008585602,,,,,,,,Altered-Easy,0.8101440668106079,0.21973806619644165,0.21973806619644165,0.416748046875,2.3432923257176332,1.0,33.52873563218391,0.04857373237609863,-0.005068883299827576,-0.0684594830962233,2.079537771221343
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.3029573999810964,,,,,,,,Altered-Easy,0.8116170167922974,0.1988363265991211,0.1988363265991211,0.408843994140625,2.5752034037471074,1.0,31.828729281767956,0.0014729499816894531,-0.020901739597320557,0.2319110780294742,-1.7000063504159542
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.7615703344345093,0.22480694949626923,0.22480694949626923,0.417572021484375,2.4117518088138565,1.0,31.449197860962567,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.00360319996252656,,,,,,,,Altered-Easy,0.7795109748840332,0.21449458599090576,0.21449458599090576,0.41607666015625,2.420419539386827,1.0,32.077777777777776,0.017940640449523926,-0.010312363505363464,0.008667730572970545,0.6285799168152089
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.0898804001044482,,,,,,,,Altered-Easy,0.827761173248291,0.20887571573257446,0.20887571573257446,0.414459228515625,2.3930491127310214,0.0,33.83431952662722,0.04825019836425781,-0.005618870258331299,-0.02737042665580569,1.7565417488494433
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.28881519997958094,,,,,,,,Altered-Easy,0.8269113898277283,0.18928109109401703,0.18928109109401703,0.40594482421875,2.4808299503834013,2.0,31.814606741573034,-0.0008497834205627441,-0.019594624638557434,0.08778083765237987,-2.0197127850541854
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C0_NLM,NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.6789304614067078,0.2043912261724472,0.2043912261724472,0.422637939453125,3.068813632753267,2.0,20.990066225165563,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08863509993534535,,,,,,,,Altered-Easy,0.7195363640785217,0.1992330253124237,0.1992330253124237,0.422332763671875,3.1071609220319387,0.0,21.260416666666668,0.040605902671813965,-0.0051582008600234985,0.03834728927867159,0.27035044150110465
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C1_TV_NLM,TV -> NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.6789304614067078,0.2043912261724472,0.2043912261724472,0.422637939453125,3.068813632753267,2.0,20.990066225165563,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.0036239000037312508,,,,,,,,Altered-Easy,0.692603349685669,0.193813294172287,0.193813294172287,0.4221954345703125,3.2165961906827136,2.0,20.029508196721313,0.013672888278961182,-0.010577932000160217,0.1477825579294465,-0.9605580284442503
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08992300007957965,,,,,,,,Altered-Easy,0.7353819608688354,0.18961915373802185,0.579914104193449,0.41634992738172494,3.4141091772739083,1.0,20.208904109589042,0.042778611183166504,-0.004194140434265137,0.19751298659119465,0.17939591286772938
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.6789304614067078,0.2043912261724472,0.2043912261724472,0.422637939453125,3.068813632753267,2.0,20.990066225165563,,,,
