Category,Category order,Image,Path,Real pair candidate path,Real pair candidate exists,Pairing used for metrics,Selection rule,Experiment,Pipeline ID,Pipeline,Purpose,Final output domain,Has Closing stage,Is baseline,Is grayscale finalist candidate,Runtime (s),Ridge coherence,Local contrast,Foreground/background separation proxy,Foreground usable-area ratio,Ridge coverage in foreground,Detected ridge endings,Detected bifurcations,Ridge pixels,Connected components,Small connected components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Delta Ridge coherence vs P0,Delta Local contrast vs P0,Delta Foreground/background separation proxy vs P0,Delta Ridge coverage in foreground vs P0,Delta Fragmentation per 1000 ridge pixels vs P0,Delta Small connected components <20px vs P0,Delta Ridge continuity proxy vs P0,Delta Ridge coherence vs CLAHE,Delta Local contrast vs CLAHE,Delta Foreground/background separation proxy vs CLAHE,Delta Ridge coverage in foreground vs CLAHE,Delta Fragmentation per 1000 ridge pixels vs CLAHE,Delta Small connected components <20px vs CLAHE,Delta Ridge continuity proxy vs CLAHE
Medium,3,333__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\333__M_Left_little_finger_CR.BMP,data\SOCOFing\Real\333__M_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,test whether morphology can repair ridge gaps after directional enhancement,morphology-assisted structural output,True,False,False,0.34260990004986525,0.6934921741485596,0.16328869760036469,0.16328869760036469,1.0,0.3004302978515625,102.0,102.0,19689.0,22.0,0.0,0.5391335487365723,1.1173751841129564,4076.0,102.0,102.0,39.96078431372549,0.11641985177993774,0.003983482718467712,0.003983482718467712,-0.0064239501953125,-0.5733259595966409,-1.0,7.70478431372549,0.009389102458953857,-0.012958332896232605,-0.012958332896232605,0.0018463134765625,-0.7223631642108375,0.0,8.768476621417797
Medium,3,333__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\333__M_Left_little_finger_CR.BMP,data\SOCOFing\Real\333__M_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,test whether morphology improves continuity after CLAHE plus TV restoration,morphology-assisted structural output,True,False,False,0.060722399910446256,0.7163437008857727,0.16153669357299805,0.16153669357299805,1.0,0.3000640869140625,109.0,77.0,19665.0,26.0,0.0,0.40732264518737793,1.322145944571574,3958.0,109.0,77.0,36.31192660550459,0.13927137851715088,0.0022314786911010742,0.0022314786911010742,-0.0067901611328125,-0.36855519913802337,-1.0,4.055926605504588,0.03224062919616699,-0.014710336923599243,-0.014710336923599243,0.0014801025390625,-0.5175924037522199,0.0,5.119618913196895
Medium,4,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,neutral common-preprocessing control,grayscale,False,True,False,0.00013339996803551912,0.5279273986816406,0.1448253095149994,0.1448253095149994,1.0,0.363922119140625,131.0,189.0,23850.0,27.0,1.0,0.656519889831543,1.1320754716981132,4325.0,131.0,189.0,33.01526717557252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06551265716552734,-0.033589571714401245,-0.033589571714401245,0.016632080078125,-0.3617733859468779,0.0,7.572085357390701
Medium,4,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,main M1 enhancement baseline from Direct24,grayscale,False,True,True,0.004870799952186644,0.593440055847168,0.17841488122940063,0.17841488122940063,1.0,0.3472900390625,176.0,192.0,22760.0,34.0,1.0,0.7083479762077332,1.493848857644991,4478.0,176.0,192.0,25.443181818181817,0.06551265716552734,0.033589571714401245,0.033589571714401245,-0.016632080078125,0.3617733859468779,0.0,-7.572085357390701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,4,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,measure exact trade-off of the Direct24 M2 coherence winner,grayscale,False,False,True,0.8827809999347664,0.6630758047103882,0.13424725830554962,0.13424725830554962,1.0,0.2924652099609375,195.0,191.0,19167.0,38.0,0.0,0.5793812274932861,1.9825742161005895,4230.0,195.0,191.0,21.692307692307693,0.13514840602874756,-0.010578051209449768,-0.010578051209449768,-0.0714569091796875,0.8504987444024763,-1.0,-11.322959483264825,0.06963574886322021,-0.04416762292385101,-0.04416762292385101,-0.0548248291015625,0.4887253584555984,-1.0,-3.750874125874123
Medium,4,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,test whether directional enhancement is more compatible with CLAHE than Ordinary Gabor,grayscale,False,False,True,0.28624180000042543,0.6005730032920837,0.16966821253299713,0.16966821253299713,1.0,0.3443145751953125,169.0,189.0,22565.0,32.0,2.0,0.7068911790847778,1.4181254154664302,4423.0,169.0,189.0,26.171597633136095,0.07264560461044312,0.02484290301799774,0.02484290301799774,-0.0196075439453125,0.28604994376831705,1.0,-6.843669542436423,0.0071329474449157715,-0.008746668696403503,-0.008746668696403503,-0.0029754638671875,-0.07572344217856086,1.0,0.7284158149542783
Medium,4,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,test CLAHE followed by the best Direct24 supporting restoration candidate,grayscale,False,False,True,0.009597600030247122,0.635429859161377,0.16374462842941284,0.16374462842941284,1.0,0.34381103515625,157.0,170.0,22532.0,33.0,1.0,0.6283951997756958,1.464583703177703,4187.0,157.0,170.0,26.668789808917197,0.10750246047973633,0.018919318914413452,0.018919318914413452,-0.020111083984375,0.33250823147958974,0.0,-6.346477366655321,0.041989803314208984,-0.014670252799987793,-0.014670252799987793,-0.00347900390625,-0.029265154467288168,0.0,1.22560799073538
Medium,4,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,explicit order test for restoration before local contrast enhancement,grayscale,False,False,True,0.009978900023270398,0.68660569190979,0.16665734350681305,0.16665734350681305,1.0,0.34130859375,167.0,151.0,22368.0,37.0,1.0,0.6246870756149292,1.6541487839771103,3966.0,167.0,151.0,23.748502994011975,0.15867829322814941,0.02183203399181366,0.02183203399181366,-0.022613525390625,0.5220733122789971,0.0,-9.266764181560543,0.09316563606262207,-0.011757537722587585,-0.011757537722587585,-0.0059814453125,0.1602999263321192,0.0,-1.6946788241698414
Medium,4,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,test whether morphology can repair ridge gaps after directional enhancement,morphology-assisted structural output,True,False,False,0.3465832000365481,0.6005730032920837,0.16966821253299713,0.16966821253299713,1.0,0.3511505126953125,149.0,191.0,23013.0,26.0,2.0,0.7108590602874756,1.1297962021466128,4438.0,149.0,191.0,29.78523489932886,0.07264560461044312,0.02484290301799774,0.02484290301799774,-0.0127716064453125,-0.0022792695515003736,1.0,-3.2300322762436586,0.0071329474449157715,-0.008746668696403503,-0.008746668696403503,0.0038604736328125,-0.3640526554983783,1.0,4.342053081147043
Medium,4,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,test whether morphology improves continuity after CLAHE plus TV restoration,morphology-assisted structural output,True,False,False,0.0641005999641493,0.635429859161377,0.16374462842941284,0.16374462842941284,1.0,0.3487091064453125,147.0,182.0,22853.0,27.0,1.0,0.6332647800445557,1.181464140375443,4218.0,147.0,182.0,28.693877551020407,0.10750246047973633,0.018919318914413452,0.018919318914413452,-0.0152130126953125,0.04938866867732972,0.0,-4.321389624552111,0.041989803314208984,-0.014670252799987793,-0.014670252799987793,0.0014190673828125,-0.3123847172695482,0.0,3.25069573283859
Medium,5,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,neutral common-preprocessing control,grayscale,False,True,False,0.00012690003495663404,0.7247051000595093,0.2296152114868164,0.2296152114868164,1.0,0.38037109375,205.0,68.0,24928.0,76.0,1.0,0.21782734990119934,3.048780487804878,4995.0,205.0,68.0,24.365853658536587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020945072174072266,-0.012654170393943787,-0.012654170393943787,-0.0161285400390625,0.1624999413357613,-1.0,-0.7259337810769395
Medium,5,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,main M1 enhancement baseline from Direct24,grayscale,False,True,True,0.004571400000713766,0.7456501722335815,0.2422693818807602,0.2422693818807602,1.0,0.3964996337890625,207.0,70.0,25985.0,75.0,2.0,0.30509909987449646,2.886280546469117,5194.0,207.0,70.0,25.091787439613526,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,5,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,measure exact trade-off of the Direct24 M2 coherence winner,grayscale,False,False,True,0.8723960999632254,0.7642645835876465,0.17863589525222778,0.17863589525222778,1.0,0.3556060791015625,225.0,54.0,23305.0,88.0,0.0,0.2942287027835846,3.7760137309590216,4898.0,225.0,54.0,21.76888888888889,0.03955948352813721,-0.05097931623458862,-0.05097931623458862,-0.0247650146484375,0.7272332431541435,-1.0,-2.5969647696476983,0.01861441135406494,-0.06363348662853241,-0.06363348662853241,-0.0408935546875,0.8897331844899048,-2.0,-3.322898550724638
Medium,5,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,test whether directional enhancement is more compatible with CLAHE than Ordinary Gabor,grayscale,False,False,True,0.2818984999903478,0.7559877038002014,0.2262379378080368,0.2262379378080368,1.0,0.3918914794921875,204.0,67.0,25683.0,76.0,1.0,0.30097728967666626,2.959155861854145,5141.0,204.0,67.0,25.20098039215686,0.03128260374069214,-0.003377273678779602,-0.003377273678779602,0.0115203857421875,-0.08962462595073317,0.0,0.8351267336202746,0.010337531566619873,-0.01603144407272339,-0.01603144407272339,-0.004608154296875,0.07287531538502812,-1.0,0.10919295254333505
Medium,5,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,test CLAHE followed by the best Direct24 supporting restoration candidate,grayscale,False,False,True,0.009620699973311275,0.7702137231826782,0.2222452461719513,0.2222452461719513,1.0,0.3917694091796875,191.0,66.0,25675.0,71.0,0.0,0.30901655554771423,2.765335929892892,4997.0,191.0,66.0,26.162303664921467,0.045508623123168945,-0.007369965314865112,-0.007369965314865112,0.0113983154296875,-0.2834445579119862,-1.0,1.7964500063848803,0.02456355094909668,-0.0200241357088089,-0.0200241357088089,-0.004730224609375,-0.1209446165762249,-2.0,1.0705162253079408
Medium,5,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,explicit order test for restoration before local contrast enhancement,grayscale,False,False,True,0.009447599994018674,0.7781060338020325,0.23348823189735413,0.23348823189735413,1.0,0.395477294921875,187.0,61.0,25918.0,73.0,1.0,0.2090824842453003,2.8165753530365,4939.0,187.0,61.0,26.41176470588235,0.05340093374252319,0.0038730204105377197,0.0038730204105377197,0.015106201171875,-0.23220513476837823,0.0,2.045911047345765,0.03245586156845093,-0.008781149983406067,-0.008781149983406067,-0.0010223388671875,-0.06970519343261694,-1.0,1.3199772662688254
Medium,5,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,test whether morphology can repair ridge gaps after directional enhancement,morphology-assisted structural output,True,False,False,0.3332562000141479,0.7559877038002014,0.2262379378080368,0.2262379378080368,1.0,0.40008544921875,178.0,121.0,26220.0,47.0,1.0,0.302173912525177,1.7925247902364607,5193.0,178.0,121.0,29.174157303370787,0.03128260374069214,-0.003377273678779602,-0.003377273678779602,0.01971435546875,-1.2562556975684174,0.0,4.808303644834201,0.010337531566619873,-0.01603144407272339,-0.01603144407272339,0.0035858154296875,-1.093755756232656,-1.0,4.082369863757261
Medium,5,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,test whether morphology improves continuity after CLAHE plus TV restoration,morphology-assisted structural output,True,False,False,0.06302549998508766,0.7702137231826782,0.2222452461719513,0.2222452461719513,1.0,0.3978118896484375,175.0,107.0,26071.0,49.0,0.0,0.30466800928115845,1.8794829504046642,5043.0,175.0,107.0,28.81714285714286,0.045508623123168945,-0.007369965314865112,-0.007369965314865112,0.0174407958984375,-1.169297537400214,-1.0,4.451289198606272,0.02456355094909668,-0.0200241357088089,-0.0200241357088089,0.001312255859375,-1.0067975960644526,-2.0,3.7253554175293324
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,neutral common-preprocessing control,grayscale,False,True,False,0.0002253999700769782,0.6936447024345398,0.1684635728597641,0.1684635728597641,1.0,0.43695068359375,113.0,214.0,28636.0,17.0,0.0,0.850328266620636,0.5936583321692974,6574.0,113.0,214.0,58.176991150442475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05331772565841675,-0.06127098202705383,-0.06127098202705383,0.0211944580078125,-0.14036743213502967,-1.0,2.8094697829211057
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,main M1 enhancement baseline from Direct24,grayscale,False,True,True,0.004745100042782724,0.7469624280929565,0.22973455488681793,0.22973455488681793,1.0,0.4157562255859375,117.0,172.0,27247.0,20.0,1.0,0.9212757349014282,0.7340257643043271,6478.0,117.0,172.0,55.36752136752137,0.05331772565841675,0.06127098202705383,0.06127098202705383,-0.0211944580078125,0.14036743213502967,1.0,-2.8094697829211057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,measure exact trade-off of the Direct24 M2 coherence winner,grayscale,False,False,True,0.8775096000172198,0.7714799046516418,0.16419799625873566,0.16419799625873566,1.0,0.3577880859375,156.0,117.0,23448.0,37.0,0.0,0.8095786571502686,1.5779597407028318,6169.0,156.0,117.0,39.544871794871796,0.07783520221710205,-0.004265576601028442,-0.004265576601028442,-0.07916259765625,0.9843014085335344,0.0,-18.63211935557068,0.024517476558685303,-0.06553655862808228,-0.06553655862808228,-0.0579681396484375,0.8439339763985048,-1.0,-15.822649572649574
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,test whether directional enhancement is more compatible with CLAHE than Ordinary Gabor,grayscale,False,False,True,0.2918530000606552,0.7529350519180298,0.20787009596824646,0.20787009596824646,1.0,0.4095001220703125,133.0,165.0,26837.0,18.0,0.0,0.9283079504966736,0.670715802809554,6397.0,133.0,165.0,48.097744360902254,0.05929034948348999,0.03940652310848236,0.03940652310848236,-0.0274505615234375,0.07705747064025659,0.0,-10.079246789540221,0.005972623825073242,-0.021864458918571472,-0.021864458918571472,-0.006256103515625,-0.06330996149477308,-1.0,-7.269777006619115
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,test CLAHE followed by the best Direct24 supporting restoration candidate,grayscale,False,False,True,0.009477599989622831,0.7736331224441528,0.20765900611877441,0.20765900611877441,1.0,0.4144134521484375,125.0,157.0,27159.0,23.0,0.0,0.9090541005134583,0.8468647593799478,6296.0,125.0,157.0,50.368,0.07998842000961304,0.039195433259010315,0.039195433259010315,-0.0225372314453125,0.25320642721065034,0.0,-7.808991150442473,0.02667069435119629,-0.022075548768043518,-0.022075548768043518,-0.0013427734375,0.11283899507562067,-1.0,-4.999521367521368
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,explicit order test for restoration before local contrast enhancement,grayscale,False,False,True,0.010198599949944764,0.7832725644111633,0.21996748447418213,0.21996748447418213,1.0,0.4154052734375,150.0,143.0,27224.0,25.0,0.0,0.9078386425971985,0.9183073758448428,6109.0,150.0,143.0,40.72666666666667,0.08962786197662354,0.05150391161441803,0.05150391161441803,-0.02154541015625,0.32464904367554537,0.0,-17.45032448377581,0.03631013631820679,-0.009767070412635803,-0.009767070412635803,-0.0003509521484375,0.1842816115405157,-1.0,-14.640854700854703
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,test whether morphology can repair ridge gaps after directional enhancement,morphology-assisted structural output,True,False,False,0.3457961999811232,0.7529350519180298,0.20787009596824646,0.20787009596824646,1.0,0.4202728271484375,107.0,220.0,27543.0,9.0,0.0,0.950114369392395,0.3267617906546128,6490.0,107.0,220.0,60.654205607476634,0.05929034948348999,0.03940652310848236,0.03940652310848236,-0.0166778564453125,-0.2668965415146846,0.0,2.477214457034158,0.005972623825073242,-0.021864458918571472,-0.021864458918571472,0.0045166015625,-0.4072639736497143,-1.0,5.286684239955264
Medium,6,565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\565__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Real\565__M_Right_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,test whether morphology improves continuity after CLAHE plus TV restoration,morphology-assisted structural output,True,False,False,0.06375159998424351,0.7736331224441528,0.20765900611877441,0.20765900611877441,1.0,0.423553466796875,106.0,209.0,27758.0,12.0,0.0,0.9394048452377319,0.432307803155847,6381.0,106.0,209.0,60.198113207547166,0.07998842000961304,0.039195433259010315,0.039195433259010315,-0.013397216796875,-0.16135052901345043,0.0,2.021122057104691,0.02667069435119629,-0.022075548768043518,-0.022075548768043518,0.0077972412109375,-0.3017179611484801,-1.0,4.830591840025797
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,neutral common-preprocessing control,grayscale,False,True,False,0.00012919999426230788,0.690665602684021,0.24140408635139465,0.24140408635139465,1.0,0.377532958984375,269.0,35.0,24742.0,110.0,1.0,0.28465765714645386,4.445881497049551,4380.0,269.0,35.0,16.28252788104089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04329037666320801,-0.005841851234436035,-0.005841851234436035,-0.0222015380859375,0.7813397556287773,1.0,-1.509628981704207
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,main M1 enhancement baseline from Direct24,grayscale,False,True,True,0.00556350004626438,0.733955979347229,0.2472459375858307,0.2472459375858307,1.0,0.3997344970703125,255.0,48.0,26197.0,96.0,0.0,0.3580944240093231,3.6645417414207735,4537.0,255.0,48.0,17.7921568627451,0.04329037666320801,0.005841851234436035,0.005841851234436035,0.0222015380859375,-0.7813397556287773,-1.0,1.509628981704207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,measure exact trade-off of the Direct24 M2 coherence winner,grayscale,False,False,True,0.8745221000281163,0.7456990480422974,0.18366184830665588,0.18366184830665588,1.0,0.3582305908203125,266.0,30.0,23477.0,112.0,1.0,0.31520211696624756,4.770626570686203,4370.0,266.0,30.0,16.428571428571427,0.05503344535827637,-0.05774223804473877,-0.05774223804473877,-0.0193023681640625,0.3247450736366524,0.0,0.14604354753053528,0.01174306869506836,-0.0635840892791748,-0.0635840892791748,-0.04150390625,1.1060848292654297,1.0,-1.3635854341736717
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,test whether directional enhancement is more compatible with CLAHE than Ordinary Gabor,grayscale,False,False,True,0.27691229997435585,0.7441273331642151,0.23365327715873718,0.23365327715873718,1.0,0.396728515625,250.0,53.0,26000.0,94.0,1.0,0.35865384340286255,3.6153846153846154,4508.0,250.0,53.0,18.032,0.05346173048019409,-0.007750809192657471,-0.007750809192657471,0.019195556640625,-0.8304968816649354,0.0,1.7494721189591083,0.010171353816986084,-0.013592660427093506,-0.013592660427093506,-0.0030059814453125,-0.04915712603615807,1.0,0.23984313725490125
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,test CLAHE followed by the best Direct24 supporting restoration candidate,grayscale,False,False,True,0.008752499998081475,0.7555255889892578,0.2290332317352295,0.2290332317352295,1.0,0.3969879150390625,252.0,51.0,26017.0,96.0,2.0,0.2670177221298218,3.6898950686089864,4423.0,252.0,51.0,17.5515873015873,0.06485998630523682,-0.012370854616165161,-0.012370854616165161,0.0194549560546875,-0.7559864284405644,1.0,1.2690594205464087,0.02156960964202881,-0.018212705850601196,-0.018212705850601196,-0.00274658203125,0.025353327188212926,2.0,-0.24056956115779826
Medium,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,explicit order test for restoration before local contrast enhancement,grayscale,False,False,True,0.008846099954098463,0.7613116502761841,0.23940372467041016,0.23940372467041016,1.0,0.4047393798828125,243.0,48.0,26525.0,94.0,0.0,0.2502167820930481,3.5438265786993406,4457.0,243.0,48.0,18.34156378600823,0.07064604759216309,-0.002000361680984497,-0.002000361680984497,0.0272064208984375,-0.9020549183502102,-1.0,2.059035904967338,0.027355670928955078,-0.007842212915420532,-0.007842212915420532,0.0050048828125,-0.1207151627214329,0.0,0.5494069232631311
