Experiment,Protocol,Category,Image,Relative path,Seed,Candidate ID,Pipeline,Fixed parameters,Degradation parameters,Runtime (s),Input MSE,Input PSNR (dB),Input SSIM,MSE,MSE_255_equivalent,PSNR (dB),SSIM,Delta PSNR vs degraded input (dB),PSNR delta to 28.17 dB,Target exceeded,Delta PSNR vs NLM (dB),Delta MSE vs NLM,Delta SSIM vs NLM,Altered split,Member,Is member technique,Is baseline,Ridge coherence,Local contrast,Foreground/background separation proxy,Ridge coverage in foreground,Fragmentation per 1000 ridge pixels,Small connected components <20px,Ridge continuity proxy,Delta Ridge coherence vs P0,Delta Local contrast vs P0,Delta Foreground/background separation proxy vs P0,Delta Ridge coverage in foreground vs P0,Delta Fragmentation per 1000 ridge pixels vs P0,Delta Small connected components <20px vs P0,Delta Ridge continuity proxy vs P0,Delta Ridge coherence vs NLM,Delta Local contrast vs NLM,Delta Foreground/background separation proxy vs NLM,Delta Ridge coverage in foreground vs NLM,Delta Fragmentation per 1000 ridge pixels vs NLM,Delta Small connected components <20px vs NLM,Delta Ridge continuity proxy vs NLM
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,1.9290384000632912,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7986804246902466,0.19459396600723267,0.19459396600723267,0.40155029296875,3.0019759841921267,1.0,26.164319248826292,0.05020773410797119,-0.023774519562721252,-0.023774519562721252,-0.0084228515625,0.13611324785149836,0.0,0.4461374306444732,-0.001104593276977539,-0.01814529299736023,-0.01814529299736023,-0.007537841796875,0.31641089653826615,0.0,-1.559818682208192
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.3810953999636695,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.8006486296653748,0.19349457323551178,0.19349457323551178,0.4013519287109375,3.1555335893244116,1.0,24.995495495495497,0.052175939083099365,-0.02487391233444214,-0.02487391233444214,-0.0086212158203125,0.28967085298378326,0.0,-0.7226863226863216,0.0008636116981506348,-0.019244685769081116,-0.019244685769081116,-0.0077362060546875,0.46996850167055104,0.0,-2.728642435538987
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.3770048998994753,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.8144886493682861,0.18421556055545807,0.18421556055545807,0.3985595703125,3.024502297090352,2.0,25.867924528301888,0.06601595878601074,-0.03415292501449585,-0.03415292501449585,-0.01141357421875,0.15863956074972352,1.0,0.14974271012006923,0.014703631401062012,-0.028523698449134827,-0.028523698449134827,-0.010528564453125,0.3389372094364913,1.0,-1.856213402732596
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.09488129999954253,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.6915252208709717,0.16693389415740967,0.16693389415740967,0.2945404052734375,3.729990156970419,1.0,23.01675977653631,0.052146196365356445,-0.004851013422012329,-0.004851013422012329,-0.000640869140625,-0.09528769260311476,-2.0,1.143075566009994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.09136279998347163,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7071856260299683,0.15909190475940704,0.15909190475940704,0.2903900146484375,3.783300930061479,0.0,22.627118644067796,0.06780660152435303,-0.012693002820014954,-0.012693002820014954,-0.004791259765625,-0.04197691951205451,-3.0,0.7534344335414787,0.015660405158996582,-0.007841989398002625,-0.007841989398002625,-0.004150390625,0.05331077309106025,-1.0,-0.3896411324685154
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,1.9151014999952167,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7075714468955994,0.15184280276298523,0.15184280276298523,0.2868499755859375,3.829990956965796,1.0,22.23204419889503,0.06819242238998413,-0.019942104816436768,-0.019942104816436768,-0.008331298828125,0.004713107392262383,-2.0,0.3583599883687114,0.016046226024627686,-0.015091091394424438,-0.015091091394424438,-0.0076904296875,0.10000079999537714,0.0,-0.7847155776412826
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.3928512999555096,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.6970531940460205,0.15563331544399261,0.15563331544399261,0.287445068359375,3.7689775984711753,1.0,22.689265536723163,0.05767416954040527,-0.016151592135429382,-0.016151592135429382,-0.0077362060546875,-0.056300251102358256,-2.0,0.8155813261968454,0.005527973175048828,-0.011300578713417053,-0.011300578713417053,-0.0070953369140625,0.0389874415007565,0.0,-0.3274942398131486
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.4590246999869123,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7106904983520508,0.14861594140529633,0.14861594140529633,0.2841339111328125,3.974007840610064,1.0,21.716666666666665,0.07131147384643555,-0.02316896617412567,-0.02316896617412567,-0.01104736328125,0.1487299910365305,-2.0,-0.15701754385965216,0.0191652774810791,-0.018317952752113342,-0.018317952752113342,-0.010406494140625,0.24401768363964527,0.0,-1.3000931098696462
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.09797100001014769,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7240519523620605,0.1876334398984909,0.5889262184500694,0.4018134354871098,2.268096720870334,3.0,32.132075471698116,0.046453237533569336,-0.0039987713098526,0.3972940072417259,-0.0043450117785152065,-0.09872272461768183,3.0,0.5844564240790682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.09763600013684481,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7422766089439392,0.1791052520275116,0.5942453183233738,0.3957782409855956,2.2009983099477264,1.0,33.816326530612244,0.064677894115448,-0.01252695918083191,0.4026131071150303,-0.010380206280029391,-0.16582113554028943,1.0,2.2687074829931966,0.018224656581878662,-0.008528187870979309,0.005319099873304367,-0.006035194501514185,-0.0670984109226076,-2.0,1.6842510589141284
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,1.9117041999706998,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7448642253875732,0.17154152691364288,0.17154152691364288,0.392578125,2.448694029850746,1.0,31.975,0.06726551055908203,-0.020090684294700623,-0.020090684294700623,-0.013580322265625,0.08187458436273021,1.0,0.42738095238095397,0.020812273025512695,-0.016091912984848022,-0.41738469153642654,-0.009235310487109794,0.18059730898041204,-2.0,-0.1570754716981142
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.3835566999623552,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7274173498153687,0.17112937569618225,0.17112937569618225,0.394622802734375,2.4360064960173227,1.0,30.95731707317073,0.04981863498687744,-0.020502835512161255,-0.020502835512161255,-0.01153564453125,0.06918705052930685,1.0,-0.590301974448316,0.0033653974533081055,-0.016504064202308655,-0.4177968427538872,-0.0071906327527347935,0.16790977514698868,-2.0,-1.1747583985273842
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.3781129999551922,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7436375021934509,0.1648188978433609,0.5806560069322586,0.3848090642047839,2.625307968819419,1.0,29.466666666666665,0.06603878736495972,-0.026813313364982605,0.3890237957239151,-0.02134938306084111,0.2584885233314034,1.0,-2.0809523809523824,0.01958554983139038,-0.022814542055130005,-0.008270211517810822,-0.017004371282325903,0.3572112479490852,-2.0,-2.6654088050314506
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.09019519994035363,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.8015766739845276,0.20944330096244812,0.20944330096244812,0.4124908447265625,2.2934931380164985,1.0,31.0,0.05217355489730835,-0.005623817443847656,-0.005623817443847656,-0.0005035400390625,-0.03415040000167924,0.0,1.432835820895523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.09802799997851253,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.8166618943214417,0.19878390431404114,0.19878390431404114,0.410003662109375,2.232973576479345,0.0,32.84090909090909,0.06725877523422241,-0.01628321409225464,-0.01628321409225464,-0.00299072265625,-0.09466996153883267,-1.0,3.2737449118046165,0.015085220336914062,-0.010659396648406982,-0.010659396648406982,-0.0024871826171875,-0.06051956153715343,-1.0,1.8409090909090935
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,1.9002523999661207,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.799432635307312,0.19280698895454407,0.19280698895454407,0.4052734375,2.484939759036145,2.0,31.14516129032258,0.05002951622009277,-0.02226012945175171,-0.02226012945175171,-0.007720947265625,0.15729622101796714,1.0,1.577997111218103,-0.002144038677215576,-0.016636312007904053,-0.016636312007904053,-0.0072174072265625,0.19144662101964638,1.0,0.14516129032258007
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.3658099001040682,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.8017207980155945,0.19141390919685364,0.19141390919685364,0.4038543701171875,2.5692371632599085,1.0,28.875,0.052317678928375244,-0.02365320920944214,-0.02365320920944214,-0.0091400146484375,0.24159362524173078,0.0,-0.692164179104477,0.00014412403106689453,-0.018029391765594482,-0.018029391765594482,-0.008636474609375,0.27574402524341,0.0,-2.125
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.37382720003370196,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.8147497773170471,0.18213480710983276,0.18213480710983276,0.4009246826171875,2.4738344433872506,2.0,29.973684210526315,0.06534665822982788,-0.03293231129646301,-0.03293231129646301,-0.0120697021484375,0.14619090536907287,1.0,0.406520031421838,0.013173103332519531,-0.027308493852615356,-0.027308493852615356,-0.011566162109375,0.1803413053707521,1.0,-1.026315789473685
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.08765350002795458,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.7026429176330566,0.1958596557378769,0.1958596557378769,0.3940277099609375,2.0911590442628665,0.0,24.104761904761904,0.046852290630340576,-0.0054721832275390625,-0.0054721832275390625,-0.002288818359375,-0.1419291627213095,0.0,0.8840411840411839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.09058680001180619,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.7259730100631714,0.1869763880968094,0.1869763880968094,0.3909759521484375,2.1465089958240644,0.0,24.205882352941178,0.07018238306045532,-0.014355450868606567,-0.014355450868606567,-0.005340576171875,-0.08657921116011158,0.0,0.985161632220457,0.023330092430114746,-0.008883267641067505,-0.008883267641067505,-0.0030517578125,0.05534995156119793,0.0,0.10112044817927313
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,1.9077766999835148,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.7176014184951782,0.18233513832092285,0.18233513832092285,0.38818359375,2.3584905660377355,0.0,23.623809523809523,0.06181079149246216,-0.018996700644493103,-0.018996700644493103,-0.0081329345703125,0.12540235905355956,0.0,0.4030888030888029,0.014958500862121582,-0.01352451741695404,-0.01352451741695404,-0.0058441162109375,0.2673315217748691,0.0,-0.480952380952381
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.3738815999822691,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.7052456140518188,0.18143558502197266,0.18143558502197266,0.38702392578125,2.3261315249960575,0.0,23.027649769585253,0.04945498704910278,-0.0198962539434433,-0.0198962539434433,-0.0092926025390625,0.09304331801188148,0.0,-0.1930709511354678,0.002602696418762207,-0.014424070715904236,-0.014424070715904236,-0.0070037841796875,0.234972480733191,0.0,-1.0771121351766517
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.3718335999874398,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.7262547016143799,0.17353396117687225,0.17353396117687225,0.383544921875,2.267663908338638,0.0,23.762135922330096,0.07046407461166382,-0.0277978777885437,-0.0277978777885437,-0.0127716064453125,0.03457570135446186,0.0,0.5414152016093752,0.023611783981323242,-0.02232569456100464,-0.02232569456100464,-0.0104827880859375,0.17650486407577137,0.0,-0.34262598243180875
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.09467800008133054,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.5712747573852539,0.1616702675819397,0.1616702675819397,0.289398193359375,2.1090372245070124,0.0,35.80869565217391,0.019448041915893555,-0.0017705559730529785,-0.0017705559730529785,-7.62939453125e-05,0.1586919606832815,0.0,-0.1913043478260903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.09666849987115711,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.5855275392532349,0.15489128232002258,0.15489128232002258,0.2891082763671875,2.2167097693566267,0.0,36.0353982300885,0.03370082378387451,-0.008549541234970093,-0.008549541234970093,-0.0003662109375,0.2663645055328958,0.0,0.03539823008849652,0.014252781867980957,-0.006778985261917114,-0.006778985261917114,-0.0002899169921875,0.1076725448496143,0.0,0.2267025779145868
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,464__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\464__M_Left_little_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,1.9122785999206826,,,,,,,,,,,,,,Altered-Hard,Compatibility candidate,False,False,0.6044348478317261,0.14623424410820007,0.14623424410820007,0.282745361328125,2.2126281705342685,0.0,35.11206896551724,0.05260813236236572,-0.017206579446792603,-0.017206579446792603,-0.0067291259765625,0.26228290671053767,0.0,-0.8879310344827616,0.03316009044647217,-0.015436023473739624,-0.015436023473739624,-0.00665283203125,0.10359094602725616,0.0,-0.6966266866566713
